GEOID,hous_c,li_c,nw_c,tot199_c,totnw_c,univ_c
34007604300,206.74331480304903,0.16606698034874065,0.10462219761970662,600,378,3613
34007604400,230.4956663746558,0.11858760826115923,0.08694203864090606,356,261,3002
34007604600,187.35000902548245,0.1689637570188872,0.21082184788157224,331,413,1959
34007604700,187.0831286707453,0.11671469740634005,0.06484149855907781,243,135,2082
34007605100,134.86353926050873,0.23255813953488372,0.06855500821018062,560,167,2408
34007605200,144.8270725040292,0.2696817420435511,0.17285188900033432,805,517,2985
34007605300,130.14865299348568,0.2965212589729431,0.24075096631695195,537,436,1811
34007605400,166.97814194721298,0.19102803738317756,0.05644859813084112,511,151,2675
34007605602,198.64794404268866,0.13786831575118225,0.08257548199345216,379,227,2749
34007605700,199.89338569812872,0.17326172979084228,0.060486150367439234,613,214,3538
34007605800,222.9340563237697,0.189600282985497,0.1260593220338983,536,357,2827
34007605900,254.42593818275395,0.04480570975416336,0.020512820512820513,113,52,2522
34007606000,329.24139762740293,0.07304669440591771,0.11927877947295423,158,258,2163
34007606100,489.10273011495843,0.06336088154269973,0.05647382920110193,138,123,2178
34007606200,325.4161125428371,0.11737089201877934,0.052113041223749025,450,201,3834
34007606300,332.6218821207402,0.14774166314900802,0.11312790206838329,350,268,2369
34007606400,613.024174831244,0.009800822004426177,0.08649326230021936,31,276,3163
34007606500,154.7016456293039,0.2481977342945417,0.967235494880546,723,2834,2913
34007606600,202.91802971848313,0.12660469234174412,0.07613988490482515,286,172,2259
34007606700,197.9362630967229,0.19205438708306777,0.12364563416188655,904,582,4707
34007606800,177.29751566371633,0.2575910931174089,0.1462180622312168,1018,578,3952
34007607000,153.3672438556181,0.2985468956406869,0.20392325932313,1356,946,4542
34007607100,162.88597650790996,0.1502827901966065,0.1475895502289254,558,548,3713
34007607200,160.57301343352128,0.2769654587836406,0.16158215863665054,1307,768,4719
34007607300,165.64374017352722,0.15179392824287027,0.24011948529411764,660,1045,4348
34007607401,165.99958064651008,0.21086059066370277,0.3388377262623055,664,1067,3149
34007607402,154.2568450380753,0.2357563850687623,0.24901768172888017,480,507,2036
34007607502,309.22537102211635,0.08608513075014315,0.19242505833782086,451,1072,5239
34007607503,266.4355541459259,0.10810810810810811,0.3120659722222222,692,2157,6401
34007607504,356.90799440182127,0.04351395730706076,0.17788724685276408,159,650,3654
34007607505,332.71084223898595,0.0601842374616172,0.33469721767594107,294,1636,4885
34007607506,145.80563380473208,0.12504305890458148,0.5049948329314502,363,1466,2903
34007607507,193.22137682969984,0.28901078116133916,0.3600151028884274,1528,1907,5287
34007607600,204.96411243813466,0.1231375985977213,0.10913815504547424,281,252,2282
34007607701,118.40591738505087,0.43787908432792016,0.7193359375,2238,3683,5111
34007607702,134.06289819629725,0.3344377717954028,0.6429161503510946,1615,3113,4829
34007607801,130.8603339394514,0.34291581108829566,0.5693485159604256,1837,3050,5357
34007607802,145.9835540412235,0.21303043291898843,0.25810580204778155,497,605,2333
34007607900,195.53433990408854,0.1802773497688752,0.11534552845528455,351,227,1947
34007608001,166.62230147423014,0.28921705210365006,0.3399275564224018,1038,1220,3589
34007608202,204.2524314921689,0.08035505722961925,0.31066604564508615,344,1334,4281
34007608205,223.20093667850688,0.0794460641399417,0.05928085519922255,327,244,4116
34007608206,202.82906960023743,0.09404828747894442,0.09601347557551937,335,342,3562
34007608209,248.8214507332737,0.16534765404183155,0.3620689655172414,585,1281,3538
34007608210,208.25563681322623,0.328665785997358,0.4483487450462351,1244,1697,3785
34007608211,159.6834122510641,0.21003433803891644,0.4208317436093094,1101,2206,5242
34007608302,171.60406809599036,0.18376449598572703,0.13247100802854594,824,594,4484
34007608303,192.9544964749627,0.2764277035236938,0.24058323207776428,910,792,3292
34007608304,175.3403930623105,0.183461210571185,0.2124467178175618,1076,1246,5865
34007608401,189.5740119816254,0.08656563061905985,0.21012072951451322,337,818,3893
34007608402,230.40670625641005,0.19046436553265458,0.346163397069779,767,1394,4027
34007608403,226.6703812900899,0.1639706898935435,0.41310659477395273,1186,2988,7233
34007608404,202.29530889076312,0.2033976833976834,0.3436163714111179,1317,2250,6475
34007608503,135.21937973349162,0.29571384520505706,0.4886223862238622,959,1589,3243
34007608504,150.60948019000088,0.4094794094794095,0.4079814025571484,1054,1053,2574
34007608600,134.151858314543,0.3083067092651757,0.3061102236421725,1544,1533,5008
34007608700,215.10556591814654,0.22028674795658582,0.07767892710131456,1644,585,7463
34007608800,181.12280074828217,0.2565543071161049,0.3029231055669335,1370,1627,5340
34007608901,192.42073576548842,0.24672005452376897,0.16975991827004938,1448,997,5869
34007608903,211.45820107007208,0.1547726588376995,0.06554923675546244,514,219,3321
34007608904,191.62009470127694,0.134785568413887,0.044928522804629,198,66,1469
34007609000,143.75955108508055,0.2559270516717325,0.6099706744868035,421,1040,1645
34007609103,186.1045673700424,0.2435064935064935,0.3461611016789285,1275,1835,5236
34007609201,159.5054920145727,0.1892088071618679,0.4432615533510767,782,1832,4133
34007609202,154.2568450380753,0.30629563844483915,0.7915372670807453,1552,4078,5067
34007609203,225.15805927991266,0.2079790712884238,0.5740135164595597,1908,5266,9174
34007609204,140.20114635525184,0.34294871794871795,0.7932692307692307,1284,2970,3744
34007609205,236.9007948883475,0.18515730844497968,0.3085407661350425,1230,2070,6643
34007610300,134.24081843278873,0.6213760276936391,0.7521999296022527,1436,2137,2311
34007610400,84.77899268816941,0.7196559413826059,0.9093258668964032,2259,4222,3139
34007610500,143.937471321572,0.37604456824512533,0.7970210280373832,2565,5458,6821
34007610600,42.25605616671613,0.4016393442622951,0.3248811410459588,441,410,1098
34007610800,176.05207400827626,0.2450229709035222,0.6535222052067381,640,1707,2612
34007610900,193.8440976574199,0.19418571831780976,0.018012946805516464,688,64,3543
34007611000,126.41232802716551,0.3491773308957952,0.12829001820890581,2101,775,6017
34007611100,172.4047091602018,0.29095190043726876,0.22953558302706314,865,687,2973
34007611200,197.22458215075716,0.13196894848270996,0.1076036866359447,561,467,4251
34007611300,163.0638967444014,0.20324040981653563,0.20646551724137932,853,958,4197
34007611400,150.253639717018,0.1679372197309417,0.20497999110715873,749,922,4460
34007611500,201.31674759006023,0.12961672473867597,0.18640973630831642,558,919,4305
34007611600,196.06810061356285,0.29598506069094305,0.3664799253034547,1268,1570,4284
34007611700,175.3403930623105,0.272608125819135,0.05988993201683393,832,185,3052
34015500100,147.31795581490928,0.3500935453695042,0.1790454016298021,1497,769,4276
34015500201,172.4047091602018,0.2423896499238965,0.12424242424242424,637,328,2628
34015500202,178.98775791038494,0.20737122557726465,0.09702486678507993,934,437,4504
34015500203,190.1077726910997,0.1013555787278415,0.07657095297544736,486,368,4795
34015500204,267.68099580136595,0.15708435708435708,0.25845564773452456,959,1620,6105
34015500205,174.36183176160762,0.20053715308863027,0.11008902077151335,672,371,3351
34015500300,158.08213012264116,0.31305785123966945,0.05539167486070141,947,169,3025
34015500400,130.94929405769713,0.3986541933366158,0.48394495412844035,2429,2954,6093
34015500500,189.4850518633797,0.16836526701997553,0.0666530778638402,826,327,4906
34015500600,254.69281853749112,0.10089084469249758,0.17398119122257052,940,1665,9317
34015500701,169.824865731076,0.1947034688549049,0.15932706580900544,1566,1288,8043
34015500702,212.88156296200358,0.14588906723738185,0.06871448863636363,818,387,5607
34015500703,254.9596988922283,0.07103825136612021,0.025867937372362152,104,38,1464
34015500800,270.61667970347463,0.09373528026377767,0.08101742816768724,199,172,2123
34015500900,196.69082144128285,0.1338994121489223,0.08197256694970607,410,251,3062
34015501001,149.63091888929796,0.41575757575757577,0.5329292929292929,1029,1319,2475
34015501002,161.81845508896134,0.4348308374930671,0.4959452610238216,1568,1957,3606
34015501003,163.33077709913854,0.15349706353443673,0.1646309081253319,575,620,3746
34015501101,149.98675936228082,0.2887096774193548,0.30651945320715035,1074,1166,3720
34015501102,214.0380444991979,0.18431317915853998,0.24338255781554752,1323,1747,7178
34015501103,199.53754522514586,0.1612541993281075,0.23651145602365115,864,1280,5358
34015501104,180.32215968407073,0.17178337357709555,0.12086092715231789,498,365,2899
34015501105,160.30613307878411,0.3471255950201391,0.23372465314834578,948,657,2731
34015501106,208.78939752270054,0.18579881656804734,0.4408209165026708,628,1568,3380
34015501107,169.73590561283027,0.13414634146341464,0.05936170212765957,627,279,4674
34015501201,281.558774247698,0.06437273625288113,0.06322119291402568,391,389,6074
34015501202,250.86753345292524,0.07572115384615384,0.1092436974789916,378,546,4992
34015501203,197.9362630967229,0.1501032143910351,0.058979652020053085,509,200,3391
34015501204,210.30171953287774,0.21061771272637062,0.14496677332020674,849,589,4031
34015501205,238.50207701677041,0.0615234375,0.16347992351816443,189,513,3072
34015501206,229.16126460097001,0.15158435626605765,0.16180877145192046,531,594,3503
34015501208,193.04345659320842,0.18916734033953111,0.1416377700720192,702,531,3711
34015501209,235.74431335115315,0.2034712950600801,0.2638870387638204,1524,1981,7490
34015501210,227.5599824725471,0.1827024185068349,0.0904311251314406,695,344,3804
34015501212,160.1282128422927,0.1190087145969499,0.24618736383442266,437,904,3672
34015501213,283.78277720384096,0.045495495495495496,0.1268018018018018,202,563,4440
34015501301,187.70584949846534,0.14924114671163574,0.04759238521836506,531,170,3558
34015501302,157.28148905842974,0.142767097384179,0.03939489442168295,453,125,3173
34015501303,223.46781703324402,0.14752650176678445,0.05759162303664921,334,132,2264
34015501402,163.41973721738427,0.5503377291733677,0.5581529581529582,1711,1934,3109
34015501403,174.18391152511617,0.2027663331371395,0.2689371697005285,689,916,3398
34015501404,173.8280710521333,0.5338541666666666,0.19029523531131248,615,651,1152
34015501405,212.16988201603783,0.04022546758903408,0.12195746861388676,157,476,3903
34015501406,202.7401094819917,0.39055982436882547,0.22524698133918772,1779,1026,4555
34015501500,176.58583471775057,0.19793966151582046,0.2500613195977434,1614,2039,8154
34015501603,183.79160429565374,0.22945420326223337,0.17393350062735258,1463,1109,6376
34015501604,195.62330002233426,0.18223028105167724,0.24575617283950618,1407,1911,7721
34015501605,173.8280710521333,0.18345008756567427,0.21860668268180825,838,1001,4568
34015501606,203.80763090094032,0.11471990464839094,0.21467431260108807,770,1460,6712
34015501608,184.32536500512802,0.20530350113942408,0.21546849757673667,991,1067,4827
34015501609,290.54374619051555,0.06889166517936819,0.2623594502944851,386,1470,5603
34015501701,224.71325868868408,0.14211309523809523,0.11179315476190477,764,601,5376
34015501702,233.60927051325592,0.20110382890651948,0.11038289065194895,583,320,2899
34015501703,204.34139161041463,0.28312570781426954,0.16199376947040497,1250,728,4415
34015501704,188.5954506809225,0.3029850746268657,0.21691542288557214,1218,872,4020
34015501800,180.6780001570536,0.21074138937536485,0.075713453698311,361,130,1713
34015501900,219.10877123920386,0.23219814241486067,0.17327320199382862,975,730,4199
34015502001,324.52651136037986,0.09786989061600461,0.11602527283170591,510,606,5211
34015502002,260.20834586872564,0.13679311803694824,0.19704641350210972,970,1401,7091
34015502100,342.94125583724355,0.12889879057924888,0.19700827498408657,405,619,3142
34015502200,315.5415394175623,0.0991792742015228,0.20864234154059133,1003,2110,10113
34015502300,193.3992970661913,0.1950207468879668,0.31271218408147866,517,829,2651
34015502400,205.5868332658547,0.10788518640712635,0.2255031342791158,654,1367,6062
34021000100,79.88618618465492,0.5491830610203401,0.7472490830276759,1647,2241,2999
34021000200,87.09195576255809,0.625812167749557,0.7099236641221374,2119,2511,3386
34021000300,112.26766922609633,0.459603496056278,0.766786697733531,2156,3620,4691
34021000400,77.03946240079193,0.5828164903319957,0.8157894736842105,3195,4495,5482
34021000500,101.23661456362727,0.4246202675130356,0.8284358047016275,1873,3665,4411
34021000600,126.94608873663981,0.3604502973661852,0.7127771911298838,1697,3375,4708
34021000700,103.46061751977022,0.5076569678407351,0.7239663093415007,1326,1891,2612
34021000800,78.64074452921487,0.5714285714285714,0.8894927536231884,1256,1964,2198
34021000900,187.17208878899103,0.6083287969515514,0.8424015009380863,2235,3143,3674
34021001000,122.32016258786248,0.6678714859437751,0.9103703703703704,1663,2458,2490
34021001101,175.2514329440648,0.4147444595205789,0.919041157847128,917,2032,2211
34021001102,90.91724084712396,0.6341991341991342,0.9278972207656004,2344,3539,3696
34021001200,155.59124681176107,0.3736293859649123,0.8396098618260635,1363,3099,3648
34021001300,174.2728716433619,0.2539828431372549,0.8307086614173228,829,3376,3264
34021001401,104.52813893871884,0.6679968076616122,0.9938813514232508,2511,3736,3759
34021001402,91.80684202958115,0.5039924847346172,0.9860400186133085,1073,2119,2129
34021001500,91.71788191133543,0.5598307041169681,0.9507502885725279,1455,2471,2599
34021001600,75.97194098184332,0.7152156224572823,0.9471114727420668,879,1164,1229
34021001700,70.90121424183738,0.5220269926152279,0.9702062643239114,2050,3810,3927
34021001800,109.77678591521622,0.564869029275809,0.6263335935467083,1833,2407,3245
34021001900,69.83369282288876,0.6624165148755312,0.976004799040192,1091,1627,1647
34021002000,77.12842251903766,0.6109785202863962,0.9233807266982622,768,1169,1257
34021002100,151.05428078122947,0.610606869549742,0.9369994660971703,3431,5265,5619
34021002200,82.82187008676361,0.49045124218353897,0.9391583572756464,2902,5557,5917
34021002400,NA,NaN,0.7562935190144617,0,1412,0
34021002500,171.78198833248177,0.24605326104289588,0.3490671344283208,1543,2189,6271
34021002601,168.75734431212734,0.28610152784622966,0.553733170134639,1161,2262,4058
34021002602,193.75513753917417,0.1668401874023946,0.4146277980218636,641,1593,3842
34021002701,178.1871168461735,0.17816711590296497,0.44614169080853305,661,1694,3710
34021002702,236.4559942971189,0.24636110250851656,0.2641684732115206,1591,1706,6458
34021002800,140.29010647349753,0.45883063906934585,0.7531467495927736,3037,5086,6619
34021002902,228.62750389149568,0.36723672367236726,0.41226499552372425,1632,1842,4444
34021002903,248.28769002379943,0.1789250353606789,0.20155586987270155,506,570,2828
34021002904,298.5501568326302,0.07141600703605981,0.17167985927880386,406,976,5685
34021003001,317.05386142773955,0.06660611565243718,0.1197396306388132,440,791,6606
34021003002,315.45257929931665,0.08258408258408259,0.1731807031888798,496,1059,6006
34021003003,254.33697806450823,0.1051150471776196,0.09816255586823373,635,593,6041
34021003004,262.5213089431143,0.08906030855539972,0.12903225806451613,508,736,5704
34021003006,277.55556892664066,0.06030236113470359,0.06821214142761842,355,409,5887
34021003007,277.46660880839494,0.05769788344447666,0.035952449985503045,199,124,3449
34021003008,254.69281853749112,0.0894575230296827,0.13509933774834437,437,714,4885
34021003009,199.18170475216297,0.09777347531461762,0.14048949701291194,505,729,5165
34021003100,212.25884213428355,0.29912920687220523,0.2863518910030538,1271,1219,4249
34021003201,261.63170776065715,0.16644599962171364,0.33706484641638224,880,2469,5287
34021003202,296.94887470420724,0.1314891323872822,0.3448275862068966,732,1950,5567
34021003301,358.1534360572614,0.08930555555555555,0.2597161427244993,643,1958,7200
34021003302,326.5725940800314,0.12037812612181405,0.5882634158001673,1006,4922,8357
34021003400,152.03284208193236,0.3318880567599527,0.6712544239087692,842,1707,2537
34021003500,197.58042262374005,0.19094922737306844,0.5874011453504226,1384,4308,7248
34021003601,214.0380444991979,0.15835140997830802,0.5044933374651379,511,1628,3227
34021003602,197.13562203251146,0.1717357910906298,0.5192716236722307,559,1711,3255
34021003703,229.78398542869004,0.1395538628944505,0.29759978425026967,513,2207,3676
34021003704,274.0861243150577,0.13071297989031078,0.09909090909090909,286,218,2188
34021003705,220.79901348587248,0.15898528272656856,0.37115384615384617,821,2316,5164
34021003706,284.76133850454386,0.12557262193478846,0.29345189975747776,466,1089,3711
34021003800,393.29268276432003,0.05310588992597361,0.10883233532934132,330,727,6214
34021003902,370.07409190218755,0.041928721174004195,0.06970649895178196,80,133,1908
34021003903,471.93342729353486,0.1501350829795446,0.07564646854496333,389,196,2591
34021003904,385.82003283167967,0.02722086389568052,0.30578647106764467,167,1876,6135
34021003905,526.2880595416686,0.028165840468679586,0.10337078651685393,125,460,4438
34021004000,454.14140364439123,0.17156637574644004,0.25705059203444564,747,1194,4354
34021004201,573.0810817389165,0.177007299270073,0.2659679004258107,1067,1624,6028
34021004203,889.6020720583641,0.10214211076280041,0.31726083611182354,391,1237,3828
34021004204,738.8137820306894,0.18625550660792953,0.3108322744599746,1057,1957,5675
34021004301,422.91640214014416,0.15085671715917556,0.6245974733713153,1215,5043,8054
34021004304,575.8388454045337,0.0662072360324883,0.4235786364755107,538,3442,8126
34021004306,523.2634155213143,0.025979297747107773,0.49038461538461536,128,2448,4927
34021004307,522.5517345753485,0.07290301441677588,0.46559633027522934,445,2842,6104
34021004309,421.93784083944126,0.10390871570769604,0.14493809176984704,428,597,4119
34021004310,340.272452289872,0.08850866075200677,0.25355525123775413,838,2407,9468
34021004403,240.81504009115906,0.17985480943738658,0.4533575317604356,991,2498,5510
34021004404,196.3349809683,0.15595678134773955,0.5119841157282655,1097,3610,7034
34021004405,335.0238053133746,0.207405614714424,0.586711441592708,1714,4892,8264
34021004406,259.58562504100564,0.13498290082478376,0.47249900358708646,671,2371,4971
34021004407,323.0141893502027,0.14212509419743782,0.3537890044576523,943,2381,6635
34021004501,667.2008868428862,0.0542483660130719,0.28818586258032625,83,1749,1530
34021004502,889.6020720583641,0.19020172910662825,0.2113022113022113,198,344,1041
34005700102,196.60186132303716,0.12337133550488599,0.15268729641693812,303,375,2456
34005700103,157.54836941316688,0.13864942528735633,0.17186939361320416,386,479,2784
34005700104,174.4507918798533,0.451270207852194,0.4275830258302583,977,927,2165
34005700200,264.4784315445201,0.04903417533432392,0.0720688418788096,132,201,2692
34005700303,225.69181998938697,0.2173627096349885,0.26912,661,841,3041
34005700304,229.51710507395288,0.1782178217821782,0.0666066606660666,396,148,2222
34005700305,282.27045519366374,0.10596293311845285,0.08269617706237424,526,411,4964
34005700306,255.49345960170257,0.1126331811263318,0.06430745814307458,296,169,2628
34005700307,297.4826354136815,0.03829936753338018,0.14898102600140548,109,424,2846
34005700401,205.14203267462608,0.08515588645881805,0.08282922289436948,183,178,2149
34005700402,184.94808583284808,0.10005750431282347,0.07754532775453278,348,278,3478
34005700403,197.22458215075716,0.23998998998999,0.08440145102781137,959,349,3996
34005700405,189.396091745134,0.17538815411155836,0.06396344945745289,305,112,1739
34005700407,118.49487750329659,0.3082268970698723,0.4838467317806161,1641,2576,5324
34005700408,126.32336790891979,0.3216503992901508,0.4889086069210293,725,1102,2254
34005700501,338.671170161449,0.13869005010737295,0.15461703650680028,775,864,5588
34005700502,295.7034330487672,0.10163339382940109,0.09115523465703972,224,202,2204
34005700503,484.5657640844269,0.07081081081081081,0.25351351351351353,262,938,3700
34005700504,351.83726766181536,0.09909255898366606,0.14657534246575343,273,428,2755
34005700505,625.2117110309073,0.03183368523631639,0.15521383950024026,196,969,6157
34005700602,239.65855855396472,0.09631821170282709,0.240138067061144,586,1461,6084
34005700603,225.51389975289555,0.14472552056444674,0.218723111340561,841,1271,5811
34005700605,255.2265792469654,0.05931174089068826,0.09878542510121457,293,488,4940
34005700701,157.72628964965833,0.18579562481270603,0.05640107430617726,620,189,3337
34005700702,144.64915226753774,0.31418624891209745,0.2716315109771847,722,631,2298
34005700703,142.9589100208691,0.35767634854771785,0.2576763485477178,862,621,2410
34005700800,209.41211835042057,0.0936431989063568,0.19457735247208932,411,854,4389
34005700900,137.88818328086316,0.2917956656346749,0.42840557275541796,754,1107,2584
34005701001,118.31695726680516,0.31209677419354837,0.4425403225806452,1548,2195,4960
34005701002,213.77116414446076,0.12467800103039671,0.41653786707882534,484,1617,3882
34005701102,274.619885024532,0.08242823894491855,0.39480424442005124,425,2158,5156
34005701103,250.42273286169663,0.15797172111165286,0.419470177149358,972,2581,6153
34005701104,232.27486873957017,0.3174311926605505,0.4611913357400722,1384,2044,4360
34005701105,248.28769002379943,0.2221498371335505,0.5719993852773936,1364,3722,6140
34005701201,194.64473872163137,0.1665556295802798,0.41147540983606556,500,1255,3002
34005701203,163.86453780861285,0.29508196721311475,0.3055141579731744,594,615,2013
34005701204,111.82286863486775,0.4508411214953271,0.761177347242921,1206,2043,2675
34005701205,142.4251493113948,0.3286972647195178,0.39823829392675014,709,859,2157
34005701301,181.38968110301934,0.16967429577464788,0.2289024923480542,771,1047,4544
34005701302,155.14644622053248,0.1467823571945047,0.05929139551699204,406,164,2766
34005701303,269.72707852101746,0.16329509906152243,0.3251559251559252,783,1564,4795
34005701401,339.73869158039764,0.1195244055068836,0.2670525657071339,764,1707,6392
34005701402,202.2063487725174,0.1797530864197531,0.2617283950617284,364,530,2025
34005701502,231.74110803009583,0.12944983818770225,0.21197411003236247,480,786,3708
34005701700,213.14844331674072,0.14633521271143005,0.2571937866055513,571,1010,3902
34005702101,NA,0.4177372565271446,0.39618731869042684,1008,956,2413
34005702203,192.68761612022556,0.20174909529553678,0.45109183368232125,669,1508,3316
34005702204,213.68220402621503,0.4472797303803563,0.4800796812749004,929,1205,2077
34005702206,177.11959542722488,0.32954545454545453,0.20359848484848486,696,430,2112
34005702207,122.58704294259964,0.3337882096069869,0.38618995633187775,1223,1415,3664
34005702208,178.7208775556478,0.10890257558790593,0.2875662113186507,778,2063,7144
34005702209,169.64694549458454,0.2494949494949495,0.4026936026936027,741,1196,2970
34005702210,147.406915933155,0.4227837072533217,0.5388804182095404,1941,2474,4591
34005702300,215.55036650937512,0.20734341252699784,0.2980364656381487,288,425,1389
34005702400,347.6561421042666,0.10723781388478582,0.10026462805057336,363,341,3385
34005702500,247.9318495508165,0.12717712783437396,0.37204336399474375,774,2265,6086
34005702601,199.09274463391728,0.168736303871439,0.3126369612856099,693,1284,4107
34005702603,129.79281252050282,0.4846225535880708,0.47996729354047424,1040,1174,2146
34005702700,233.78719074974737,0.15197707736389685,0.44357976653696496,1326,3876,8725
34005702801,164.30933839984144,0.062301045929968164,0.8599363346975898,137,1891,2199
34005702802,161.37365449773276,0.1752999707345625,0.8170910155106819,599,2792,3417
34005702803,154.52372539281245,0.12885868026054942,0.8167657887284056,455,2884,3531
34005702804,155.32436645702393,0.34022824536376606,0.8458526165895336,954,2376,2804
34005702805,153.723084328601,0.21359223300970873,0.8180845371856608,792,3058,3708
34005702806,153.10036350088097,0.23937007874015748,0.8479274611398964,912,3273,3810
34005702807,144.8270725040292,0.3239202657807309,0.7728897442947484,1170,2811,3612
34005702808,158.34901047737833,0.23463855421686747,0.8478915662650602,779,2815,3320
34005702809,127.3019292096227,0.2759807295251204,0.8451479697178252,401,1228,1453
34005702810,242.68320257431918,0.09468822170900693,0.8452655889145496,123,1098,1299
34005702811,202.91802971848313,0.1579778830963665,0.8450648839952811,400,2149,2532
34005702905,281.4698141294523,0.08057901085645355,0.20321111909896958,334,848,4145
34005702906,239.21375796273614,0.14145863925599608,0.2003304419661297,289,485,2043
34005702907,278.3562099908521,0.14305177111716622,0.030653950953678476,420,90,2936
34005702908,267.7699559196117,0.09332469215813351,0.1041846419327006,432,483,4629
