GEOID,hous,li,nw,tot199,totnw,univ
0,-43.712675950172226,9.571567809052674,-1.54594508583296,136.27979759719028,-293.8485766691123,-574.9175144847178
0,-45.80609560771349,6.251554244971991,-0.7859315321246036,110.27979242820993,-223.84857666911228,46.08243561271945
0,-27.547085965598896,-0.15659553770190993,6.571932948862058,-163.72020806483806,-266.8485766691123,-415.91754946033336
0,-28.473421505140166,2.732739345664446,-7.919687366418696,-36.72020477702563,-463.8485766691123,-405.9175410462923
0,-27.762835360571657,2.428448326360871,-15.537744984476314,165.27979673924665,-319.8485766691123,889.082475113515
0,-40.29449855081823,14.159749820878002,-7.31478698455437,237.27979557302433,-464.8485766691123,-339.9175356177949
0,-38.317173232576366,-4.513016939680202,-9.781210721538546,-152.64017177148912,-340.32857666911184,92.34045217203754
0,-39.37442322011675,-3.111800512189881,-10.676625440899691,-204.7202044465098,-560.8485766691123,-693.9175369281157
0,-46.04380617698867,-1.7559833340969524,-14.715482277986755,-138.72020368628682,-625.8485766691123,-15.91751531686998
0,-22.540339983478745,4.683743271393472,-6.706476833853323,-57.72020523908168,-493.8485766691123,-448.9175453198842
0,-24.507041070409727,-5.631707088760968,-8.32168504859348,-305.7202028862189,-453.8485766691123,-738.9175240935512
0,-30.709886745269742,0.8355424716907569,-6.914414193623333,52.27979460891265,-269.8485766691123,-245.9175418744927
0,-24.40799085036643,7.106053186070473,-5.540160926029772,-16.720205195302242,-482.8485766691123,-316.91754448742006
0,-85.02610758612472,15.922525601637144,13.91557337495185,933.7881290991297,906.9814233308881,-148.16584458248155
0,-88.02898046670974,-1.528125909312192,31.31958211988495,-228.2367365820635,248.32142333088757,-704.7389510037648
0,-0.8228384388171008,-7.484608917362034,-3.4866562029945865,-331.7202036129315,-5.848576669112276,-160.91752677842317
0,62.950338162738646,4.4755301252326865,-12.887975300898782,-18.800233540142926,-600.3685766691123,-208.1754828903505
0,154.47286120781968,-10.671251879291162,-16.202089694505574,-424.8519570577587,-647.8485766691123,-218.88254504334338
0,24.013401783090544,-13.733133554263512,-12.621034243435766,-471.58845110935584,-578.8485766691123,-257.95252164347414
0,-60.815120631168625,-5.72825349075091,0.3621074584510193,-123.7202041128362,665.0214233308876,3404.0824727696745
0,-60.012514299881744,5.335464550422935,-1.721198607859927,639.2797968345099,355.1514233308877,2648.082480848079
0,-10.10348551556119,-2.862716795206647,-11.052288893321473,93.23406554851726,-206.84857666911228,719.8288074751471
0,-59.78101411812084,-2.84027537694646,-6.544616919952398,-156.7202114234601,-290.8485766691123,-999.9176633027456
0,-43.92511319242466,3.2055284261203143,10.882145117758116,37.27979467674277,192.15142333088772,-324.9175426723888
0,-31.71278450856458,-8.474107448543961,7.765190500033851,-269.72020226063205,-60.848576669112276,-136.91752585832012
0,-25.38138373518329,21.78058724563359,10.216825110931287,272.3255282664795,-133.84857666911228,-756.663863166442
0,13.386320531303838,-5.502945731372004,6.304863256920351,-90.72020417838053,339.1514233308877,769.0824666007437
0,-57.592767527762945,5.7942805303219105,-3.386513741923176,-133.52069712742957,-498.8485766691123,-962.177370945714
0,-114.59934196211697,10.650490754332203,11.657112105117625,640.2798206697131,758.1514233308877,36.08259314683335
0,-56.598463404171426,14.685732930073545,10.138938744337866,520.0673229843859,320.03142333088783,-279.965635418284
0,-1.4847828271304166,-9.045359025981234,15.90727643372089,-15.857749824854835,1844.0714233308877,3615.9038818497474
0,78.97299060113473,-12.155661783462246,-11.84192517021963,51.27979528514379,1221.1514233308876,3208.0824634548953
0,-37.92496003483181,-1.616220601572535,9.11505972611785,-34.053406227262144,491.2814233308874,-156.64913935700417
0,-15.96506821346729,-6.443393109869564,24.759623863128425,45.626668868909064,2146.2514233308875,2115.816271670483
0,-55.21652580428015,-9.905063633087114,19.10816096821963,-349.72020842451775,411.1514233308877,-206.91755595825828
0,-56.80704165062845,-4.7886284972632955,4.108631159174211,-215.7201802732112,-252.84857666911228,-256.9174130656537
0,-36.77190222425328,15.190317597528274,15.113874976863949,87.279790674384,-116.84857666911228,-799.9175481377389
0,-54.27084631979481,4.44959526344065,5.1902177197996995,-1.7202069217996723,-170.84857666911228,-315.917545466311
0,-62.3213092698747,1.6254096936279945,-3.5702496501240315,12.165494332601384,-168.84857666911228,-726.789503718319
0,-44.0567196335151,-9.901223719503623,-4.881213036669655,-355.6068519162141,-383.8485766691123,-286.0502104455919
0,-1.2985273209428811,-16.944622469039302,10.950755141623064,-339.73146704472674,988.1514233308877,2207.9937528546698
