geoid,year,pop,hu,own,vhu,rm,em
34005700102,1990,2.896,1.136,81.65304268846502,3.080985915492958,1.7265193370165748,1.2776243093922652
34005700103,1990,2.266,1.147,67.85009861932939,11.595466434176112,9.179170344218889,3.089143865842895
34005700104,1990,1.894,0.752,65.11299435028248,5.851063829787234,38.48996832101373,1.214361140443506
34005700200,1990,2.775,1.084,76.280834914611,2.7675276752767526,2.4864864864864864,0.46846846846846846
34005700303,1990,2.22,0.787,90.72847682119205,4.066073697585769,25.18018018018018,0.8558558558558558
34005700304,1990,2.518,0.884,95.7175925925926,2.262443438914027,3.057982525814138,1.2311358220810167
34005700305,1990,4.71741,1.54321,95.7776171545597,3.1771437458285132,5.489017301830248,1.6860911260816296
34005700306,1990,2.778,0.909,98.44961240310077,0.6600660066006601,3.3837293016558676,1.1159107271418287
34005700307,1990,2.38,0.762,97.49670619235836,0.39370078740157477,5.336134453781512,1.8487394957983194
34005700401,1990,2.046,0.778,90.43824701195219,3.2133676092544987,1.0752688172043012,0.6842619745845552
34005700402,1990,3.514,1.311,93.40574088440651,1.6781083142639208,1.6789982925441094,1.394422310756972
34005700403,1990,4.456,1.644,80.24691358024691,1.4598540145985401,2.0870736086175943,1.0771992818671454
34005700405,1990,1.803,0.697,81.92592592592592,3.1563845050215207,1.1092623405435387,1.3311148086522462
34005700407,1990,5.28923,3.1035399999999997,11.740083573957277,9.166306862486065,23.818022661143488,4.771583009247092
34005700408,1990,2.1028200000000004,1.5394700000000001,11.224079760415481,14.324410349016217,9.616088794624389,2.074357291636945
34005700501,1990,5.219,2.206,74.69368520263902,3.8077969174977335,3.525579612952673,1.1879670434949223
34005700502,1990,2.02659,0.7347899999999999,87.56190369603537,2.7177833122388746,4.591972683042375,0.3681078467171293
34005700503,1990,3.51314,1.30707,80.95998615328938,2.7550169462997385,22.316218539540127,1.0816534496205674
34005700504,1990,2.9888600000000003,1.09593,71.84768802017176,3.740202385188836,3.6468753973086727,0.9368120286664481
34005700505,1990,2.33879,0.69413,95.14511553107884,5.042283145808422,8.984560392339633,1.4965003270922144
34005700602,1990,2.947,0.948,92.44060475161987,2.320675105485232,5.8025110281642345,1.0519172039362061
34005700603,1990,4.908,2.008,65.95385481148001,11.503984063745019,16.116544417277915,1.6096169519152406
34005700605,1990,5.323,1.7,80.56388722255548,1.9411764705882355,6.16193875634041,0.8829607364268269
34005700701,1990,3.176,1.251,75.20193861066235,1.0391686650679457,2.172544080604534,1.5428211586901763
34005700702,1990,2.243,0.905,59.515570934256054,4.198895027624309,4.369148461881409,3.031654034774855
34005700703,1990,2.555,0.952,70.1657458563536,4.936974789915967,4.10958904109589,3.679060665362035
34005700800,1990,3.316,1.236,80.79470198675497,2.26537216828479,1.4776839565741857,1.1158021712907118
34005700900,1990,2.973,1.062,68.64490603363006,4.80225988700565,27.850655903128153,4.238143289606458
34005701001,1990,4.655,2.066,47.9177119919719,3.5333978702807354,18.99033297529538,3.3941997851772285
34005701002,1990,3.73421,1.15843,95.1110063469614,1.1222085063404779,20.300357236584894,1.6086401139732365
34005701102,1990,1.7607000000000002,0.60978,46.246177234881294,7.230476565318626,17.83835974328393,3.0101664110864994
34005701103,1990,2.986,1.015,78.49133537206932,3.3497536945812803,45.880776959142665,4.186202277294039
34005701104,1990,4.36456,1.7555,51.35953604480535,2.562802620336087,24.559920266694153,4.351651372993779
34005701105,1990,3.34502,1.2863,65.22447745144163,7.461711886807122,13.1508929692498,2.6307686328672686
34005701201,1990,2.798,1.081,84.53410182516811,3.700277520814061,17.333809864188705,0.9649749821300929
34005701203,1990,1.905,0.808,60.947503201024325,3.341584158415842,14.120734908136484,1.3648293963254594
34005701204,1990,2.811,1.14,52.55198487712666,7.192982456140351,47.66986837424404,2.810387762362149
34005701205,1990,2.321,1.027,66.97916666666667,6.523855890944498,14.519603619129686,2.4127531236535975
34005701301,1990,4.817270000000001,1.9261,72.66490195019178,3.893878822491044,12.68353237414552,1.743726218376798
34005701302,1990,2.63673,1.0299,85.76972833117723,2.4274201378774745,1.061921395061307,1.6687336208106252
34005701303,1990,2.812,0.981,83.4061135371179,6.625891946992865,7.574679943100995,1.5291607396870555
34005701401,1990,2.6250999999999998,0.91103,87.96324159162982,5.160093520520729,2.628481309212255,1.447569416667619
34005701402,1990,1.249,0.698,97.52704791344668,7.306590257879657,0.8807045636509208,0.9607686148919135
34005701502,1990,3.285,1.444,58.17790530846485,3.4626038781163437,9.010654490106546,2.8310502283105023
34005701700,1990,4.341,1.897,57.67937219730942,5.9567738534528205,15.59548491131076,1.9350380096751902
34005702101,1990,5.491,1.499,3.783783783783784,1.267511674449633,30.66836641777454,7.138954653068658
34005702203,1990,3.98931,1.47331,66.09332684726024,6.515940297697023,51.21186370575362,11.555883097578278
34005702204,1990,2.3649400000000003,0.70948,56.23561965201437,6.273608840277385,31.98347526787151,6.751574042360661
34005702206,1990,2.04498,0.75599,78.36037284827225,6.481567216497573,18.728697939843226,5.574599386794067
34005702207,1990,4.105989999999999,1.54673,84.99966368467075,3.8810910760119723,31.37311251826595,5.893813930832927
34005702208,1990,7.72579,2.3978699999999997,93.11502216102242,3.0848211120702875,18.988373989422428,6.005866074364013
34005702209,1990,2.7875900000000002,0.95875,86.07787422025883,6.029726205997387,22.070677538662423,4.565951233861507
34005702210,1990,5.0686800000000005,1.7788199999999998,75.70650703860944,4.396172743728992,31.22627587458668,9.346023027691627
34005702300,1990,1.4229,0.52865,52.806382595828914,5.398656956398367,19.262205792436514,8.050516905734103
34005702400,1990,2.91838,1.0261099999999999,85.01043971454392,6.182573018487281,5.2117955852219495,2.021676483790609
34005702500,1990,5.0199300000000004,2.00696,62.39490512632352,4.940805995136939,13.25914903195862,3.9313297197371275
34005702601,1990,4.475560000000001,1.6878900000000001,80.82978932618796,3.597983280901008,17.508423526888244,3.0072214426797994
34005702603,1990,2.72687,0.89789,54.590596812637294,4.678746839813339,16.575781023664497,5.0607473036851776
34005702700,1990,6.00222,2.15728,92.32007113551023,4.078747311429217,18.451173065965587,5.313367387399995
34005702801,1990,2.56297,0.8037000000000001,95.1680885638838,1.993281075027993,60.87078662645291,4.447964665992969
34005702802,1990,4.004,1.184,94.85861182519281,1.435810810810811,65.5094905094905,5.344655344655345
34005702803,1990,4.55492,1.40835,94.66079994229452,1.5621116909859056,58.37643690778324,4.259130786051127
34005702804,1990,3.15,1.024,93.57707509881423,1.171875,55.68253968253968,6.5396825396825395
34005702805,1990,4.309,1.285,94.84944532488115,1.7898832684824901,61.73126015316779,6.05708981202135
34005702806,1990,4.414,1.286,92.29559748427673,1.088646967340591,59.94562754870866,5.595831445400997
34005702807,1990,3.13723,0.98407,90.95699897096885,2.2356133201906365,51.92510590552813,6.24754958992487
34005702808,1990,3.978,1.159,92.61213720316623,1.8981880931837791,66.6163901458019,5.228758169934641
34005702809,1990,1.417,0.648,85.41996830427892,2.6234567901234565,42.131263232180665,4.093154551870148
34005702810,1990,1.561,0.501,97.1252566735113,2.7944111776447107,53.939782190903266,3.459320948110186
34005702811,1990,3.20306,0.95302,97.1277206867939,1.3640846991668591,70.83851067416784,5.30742477505885
34005702905,1990,4.14299,1.7353699999999999,70.1604520050386,5.761883632885194,5.091733265105632,1.7122899162199283
34005702906,1990,2.11395,0.60962,93.45209113345982,2.2981529477379334,4.638214535752824,0.7597152250526265
34005702907,1990,3.153,1.204,97.18909710391823,2.4916943521594686,3.8058991436726926,1.141769743101808
34005702908,1990,1.897,0.92,94.67213114754098,20.434782608695652,6.273062730627306,1.0542962572482868
34005702909,1990,3.521,1.422,87.30627306273064,4.7116736990154715,17.154217551831866,1.1928429423459244
34005702910,1990,2.61206,1.15901,89.1090089198117,4.141465561125443,6.278569404990697,0.957098994663216
34005702913,1990,2.42882,1.54297,64.83281113193485,10.434421926544262,12.921554176736763,2.8408973941971585
34005702914,1990,4.11521,1.3368699999999998,90.2130945736197,2.1692460747866287,8.13737330537202,1.8711074282964903
34005702915,1990,4.256,1.741,68.86512180629828,3.331418724870764,13.557330827067668,2.631578947368421
34005702917,1990,0.877,0.335,97.34219269102991,10.149253731343283,14.709236031927023,1.1402508551881414
34005702918,1990,1.15256,0.60685,81.29653809507005,6.609541072752742,9.217741375720138,1.735267578260568
34005703000,1990,3.25295,1.21049,88.91641932292339,3.976901915753133,2.5951828340429475,0.9529811401958221
34005703102,1990,0.95698,0.32927999999999996,87.52079866888519,5.089893100097179,4.963531108278125,0.7314677422725657
34005703103,1990,2.75021,1.4727000000000001,26.557228340441785,14.665580226794326,22.398289585158953,5.7450158351544065
34005703104,1990,2.9983400000000002,1.04291,87.63781561016309,3.4643449578582994,5.567413969062876,3.254467472001174
34005703201,1990,3.82814,1.4535,89.36,6.260749914000688,2.4552457727402097,0.6527974420998186
34005703202,1990,2.3416300000000003,0.82426,86.81879806900396,4.249872613010455,1.8790329812993511,1.0676369351132977
34005703203,1990,4.033,2.274,96.48960739030024,4.793315743183817,0.8926357550210762,0.8182494421026532
34005703600,1990,7.35525,2.3083,93.4080383687915,2.8076939739202182,2.5549132319271592,0.6661917218200902
34005703700,1990,5.766310000000001,1.84142,96.09244166573629,2.716381922646652,2.533335876843264,1.0060159790229797
34005703801,1990,5.5181499999999994,1.92449,78.35292348831841,3.22994663521245,1.6309813977510579,0.8517347299366635
34005703802,1990,3.23643,1.42834,49.85717917657439,6.3710321072013505,3.3988067098624106,1.4339874491337679
34005703803,1990,5.601,1.812,93.59550561797752,1.7660044150110374,1.535440099982146,0.6963042313872523
34005703804,1990,6.15421,1.9473699999999998,95.06605235916608,4.259077627774888,1.6570770253208709,1.088360650676529
34005703900,1990,4.47501,1.571,94.06005221932115,2.4824952259707196,0.6480432445961014,0.8938527511670364
34005704004,1990,3.49395,1.67299,47.53806656642526,8.965983060269338,6.153493896592682,1.5169077977647076
34005704005,1990,3.89005,1.43501,77.96067508488812,2.926808872412039,5.989640235986684,1.311037133198802
34005704006,1990,2.3385599999999998,0.88219,81.74536354919432,3.0616987270315907,11.802134646962234,1.9670224411603723
34005704007,1990,3.1454400000000002,1.08281,82.86198769902857,3.600816394381287,1.5578106719568645,0.6040490360649066
34005704008,1990,4.5850100000000005,1.633,72.91941875825627,7.287201469687692,5.299879389576032,1.0468897559656358
34005704009,1990,2.39085,1.0868900000000001,47.94336765288803,9.476579966693983,5.855658029571073,1.3534878662907905
34005704011,1990,2.46488,0.78504,94.91538847382455,3.4979109344746817,2.839500663320978,0.9886891045405863
34005704012,1990,5.8328999999999995,2.43758,82.01074584165585,5.932112997317008,4.818006792492937,1.7255567556447051
34005704013,1990,4.8,1.479,93.65517241379311,1.9607843137254901,11.4375,1.5625
34005704014,1990,2.37439,0.7757200000000001,91.44288150042625,3.2228123549734438,9.265537674939669,1.1472420284788936
34005704200,1990,4.97705,1.74603,85.93956436891675,5.498760044214589,10.68906279824394,3.094202388965351
34005704302,1990,2.69664,0.9405,88.80802819059292,2.8410419989367384,2.4397117884173936,1.362807048771805
34005704500,1990,6.35299,2.48743,61.31711696862706,7.314376685977077,19.708703631996325,4.927128800769402
34005704600,1990,3.37407,1.21615,61.77840214365617,5.178637503597419,37.533120335737955,9.885983396906406
34005704700,1990,4.448,1.378,79.7947908445146,8.055152394775037,7.149280575539568,3.41726618705036
34005704801,1990,4.33206,1.0854300000000001,15.811841251633648,2.0139483891176884,44.87241635619081,14.583823862088707
34005704802,1990,8.45448,1.0321900000000002,15.95916717202345,4.145554597506281,44.200418948984506,11.156675328730651
34005981802,1990,2.42,0.024,65.21739130434783,4.166666666666666,68.4297520661157,15.330578512396695
34005982111,1990,2.09273,0.33121,1.5158220845319763,18.136529694151747,33.75781873438045,6.116412532911555
34007600200,1990,2.948,1.148,52.723311546840954,20.034843205574912,86.43147896879239,23.541383989145185
34007600400,1990,4.421,1.528,55.379984951091046,13.023560209424085,92.26419362135263,29.8348789866546
34007600700,1990,2.551,0.545,51.74537987679672,10.642201834862385,84.12387299098393,51.9796158369267
34007600800,1990,6.17594,2.06114,31.601850773449662,8.3545998816189,90.26965935549892,58.12880306479661
34007600900,1990,4.607,1.384,37.03125,7.514450867052023,78.57607987844585,58.34599522465813
34007601000,1990,5.5,1.879,59.8136284216657,8.621607237892496,66.78181818181818,43.45454545454545
34007601101,1990,4.25431,1.36485,38.247614112363436,15.166501813386088,85.85689772700562,49.13581755913415
34007601102,1990,5.890689999999999,2.12515,36.51211109065565,10.540432440063054,80.57429507528818,38.47783536393869
34007601200,1990,6.473,1.949,59.44289693593314,7.901487942534634,85.36999845512128,32.87501931098409
34007601300,1990,6.604,2.332,37.49360613810742,16.1663807890223,91.353725015142345,36.93216232586312
34007601400,1990,5.613,1.915,68.687463213655093,11.279373368146214,97.27418492784608,5.451630144307857
34007601500,1990,6.789,2.548,49.7411561691113,9.026687598116169,87.53866548828988,17.80821917808219
34007601600,1990,2.685,0.94,48.34285714285714,6.914893617021277,91.76908752327748,11.582867783985103
34007601700,1990,3.563,1.268,23.709536307961503,9.858044164037855,86.30367667695762,12.012349143979792
34007601800,1990,2.351,0.782,54.40729483282675,15.856777493606138,79.15780518928116,25.350914504466182
34007601900,1990,3.95946,1.31021,40.32074868021116,4.580181802917089,92.71946174478339,16.441930066044527
34007602000,1990,5.35254,2.46179,72.67504719409644,5.320925017974717,9.599367776793828,3.7923980158989643
34007602503,1990,2.52369,0.8523099999999999,91.97750543537671,3.402517863218782,54.47657992859662,9.866504998632953
34007602601,1990,2.69178,0.9838899999999999,92.10925329733098,2.1333685676244305,12.705347390945768,2.340458729911062
34007602602,1990,2.5373099999999997,0.97169,78.25447362061175,2.0582696127365723,15.96888042848528,6.0694199762740855
34007602901,1990,4.9253100000000005,1.75891,84.68905062155136,1.8068008027698959,11.711750123342492,2.3166007487838347
34007602902,1990,3.273,1.177,74.2489270386266,1.0195412064570943,13.62664222425909,2.5970058050717997
34007603001,1990,3.807,1.35,87.85822021116138,1.7777777777777777,2.6530076175466246,1.024428684003152
34007603002,1990,4.552,1.628,82.40205523442518,4.361179361179361,23.330404217926187,8.106326889279437
34007603100,1990,4.057,1.643,65.11775938892426,4.382227632379793,3.450825733300468,1.9472516637909787
34007603200,1990,6.16476,2.0933699999999997,87.4777225869256,4.309797121388002,12.152297899674924,5.854251997242386
34007603301,1990,4.957,2.296,70.77333333333333,18.33623693379791,14.303005850312688,2.259431107524713
34007603302,1990,6.46,2.431,88.66498740554157,2.0156314273961335,7.012383900928793,1.671826625386997
34007603303,1990,2.718,1.351,41.1446249033256,4.293116210214656,11.037527593818984,1.6556291390728477
34007603400,1990,7.439,2.966,74.09400789379261,6.035064059339177,12.08495765559887,1.8685307164941525
34007603501,1990,4.913,1.601,93.00970873786409,3.497813866333541,15.001017708121312,1.5469163443924283
34007603503,1990,5.50524,1.63419,98.39351966361612,1.0396587912054296,8.93330717643553,0.7607297774483948
34007603504,1990,2.76776,1.00681,95.42729591836735,6.5563512480011115,8.931410237881892,1.666329450530393
34007603505,1990,3.42,1.178,95.6896551724138,1.5280135823429541,10.64327485380117,1.2280701754385965
34007603506,1990,6.198,1.876,96.60925726587729,0.9594882729211088,11.85866408518877,1.8070345272668602
34007603507,1990,6.346,2.337,82.83052351375333,3.551561831407788,10.90450677592184,1.6230696501733377
34007603601,1990,3.827,1.502,91.29251700680273,2.130492676431425,7.0028743140841385,1.69845832244578
34007603602,1990,2.695,0.916,98.21428571428571,2.1834061135371177,3.4137291280148427,1.1873840445269017
34007603603,1990,2.405,0.905,96.3882618510158,2.0994475138121547,5.114345114345115,0.7068607068607069
34007603700,1990,3.544,1.697,68.26309067688378,7.719505008839128,6.320541760722348,2.285553047404063
34007603800,1990,5.219,1.989,87.74987186058432,1.9105077928607341,1.590342977581912,1.0730024908986395
34007603901,1990,5.05837,2.23269,65.15287281416313,1.030595380460331,1.9913529457117525,0.9040461650689847
34007603902,1990,2.81163,1.48131,44.348211521684064,4.049793763628125,3.459559045820395,0.7565006775429199
34007604100,1990,2.547,0.939,76.77777777777777,4.15335463258786,10.954063604240282,6.753042795445623
34007604200,1990,3.72,1.576,58.295081967213115,3.236040609137056,5.080645161290322,2.71505376344086
34007604300,1990,4.042,1.666,67.51394916305021,3.1812725090036014,2.300841167738743,1.2122711528946066
34007604400,1990,3.463,1.414,71.90929041697147,3.3239038189533243,1.0973144672249495,0.6064106266243142
34007604600,1990,2.3,1.079,53.663177925784964,2.5949953660797034,1.2608695652173914,1
34007604700,1990,2.13,0.808,89.81132075471699,1.608910891089109,0.8450704225352111,1.1267605633802817
34007605100,1990,2.555,0.947,84.8913043478261,2.851108764519535,0.547945205479452,0.6262230919765166
34007605200,1990,3.1777399999999996,1.4320599999999999,69.37884001948491,11.122439003952348,1.527185987525732,1.693656498014312
34007605300,1990,1.805,0.763,77.62237762237763,6.290956749672345,0.4986149584487534,0.775623268698061
34007605400,1990,2.72964,1.05859,85.20276857087153,3.097516507807552,0.5128881464222389,0.9858442871587462
34007605602,1990,3.0422,1.18335,74.91998070767748,3.6337516373008834,0.8355795148248002,1.4929984879363616
34007605700,1990,3.8528000000000002,1.59565,72.34243321511079,3.697552721461473,1.3647217607973403,1.0532599667774085
34007605800,1990,3.069,1.207,88.58833474218089,1.9884009942004972,0.7820136852394917,0.8797653958944283
34007605900,1990,2.832,1.066,79.92164544564153,4.221388367729831,1.059322033898305,0.6002824858757062
34007606000,1990,1.959,0.881,61.09785202863962,4.880817253121453,1.4293006636038794,0.6636038795303726
34007606100,1990,2.265,0.886,82.28438228438229,3.160270880361174,1.7660044150110374,1.2362030905077264
34007606200,1990,4.03,1.653,85.21794061907771,4.2347247428917125,2.1836228287841193,0.9925558312655087
34007606300,1990,2.169,0.985,71.11111111111111,4.060913705583756,5.99354541263255,0.8298755186721992
34007606400,1990,3.199,1.139,92.1146953405018,2.019315188762072,1.2816505157861833,0.437636761487965
34007606500,1990,2.8621999999999996,1.08673,74.90092724404602,4.333183035344558,97.83138844245684,1.0519916567383718
34007606600,1990,2.51973,1.09059,60.7465212485897,2.474807214443559,4.643354645140551,1.1497263595702714
34007606700,1990,4.296279999999999,1.6963,74.55435906795644,3.1008665919943352,3.0130717737205375,1.5480834582476002
34007606800,1990,4.131,1.526,81.07023411371237,2.0314547837483614,3.631082062454612,1.7913338174776083
34007607000,1990,5.33174,2.0504000000000002,59.36670297074427,2.8272532188841324,0.8432519215115354,1.46181171625023
34007607100,1990,4.09,1.448,90.32707028531664,0.7596685082872928,0.8801955990220048,0.7823960880195598
34007607200,1990,4.900720000000001,2.0507,55.47875325205326,4.408250841176177,6.561280791393903,1.907678871675999
34007607300,1990,4.849069999999999,1.8466900000000002,73.48257245476519,4.11168089933882,19.691817193812422,2.1222626194301175
34007607401,1990,3.115,1.235,70.60301507537689,3.3198380566801617,19.839486356340288,2.3113964686998396
34007607402,1990,2.325,0.915,77.34553775743707,4.480874316939891,13.892473118279568,3.096774193548387
34007607502,1990,4.01712,1.21323,95.54080989454677,3.2351656322379103,13.129804437009602,1.6193152823035346
34007607503,1990,5.10394,1.57698,90.7832887858958,3.677916016690129,14.557156711958383,1.4890428001841711
34007607504,1990,3.15806,0.96502,95.94891366921814,2.7978694742077885,9.72150535931984,1.013283513560583
34007607505,1990,4.469,1.404,97.34513274336283,3.418803418803419,19.064667710897293,2.14813157305885
34007607506,1990,2.56188,1.48077,64.85616217226556,20.5129763568954,20.983028088747332,2.3791215010910007
34007607507,1990,5.249,3.265,26.401630988786952,9.86217457886677,13.069156029719947,2.7433796913697845
34007607600,1990,2.383,0.762,89.33333333333333,1.574803149606299,3.9026437263953,1.3008812421317666
34007607701,1990,5.73418,2.86354,32.5688802743854,7.752641834931588,27.798220495345454,3.5750534514089196
34007607702,1990,3.9,1.738,57.88804071246819,9.551208285385501,17.897435897435898,3.0256410256410255
34007607801,1990,5.918010000000001,2.83557,37.268123097023185,6.065094495991988,21.42101581272116,3.5348030841448392
34007607802,1990,3.235,1.113,72.90322580645162,2.515723270440252,4.574961360123648,2.071097372488408
34007607900,1990,2.341,0.859,71.98538367844093,4.423748544819558,3.588210166595472,1.0679196924391285
34007608001,1990,3.464,1.45,56.671779141104295,10.068965517241379,11.547344110854503,2.5115473441108547
34007608202,1990,4.55399,1.44543,94.6905355235722,4.775049639207724,8.285060540450315,1.1816011892867573
34007608205,1990,4.761,1.389,97.24437998549674,0.7199424046076314,7.351396765385424,0.9031716026044948
34007608206,1990,3.516,1.215,92.88702928870293,1.646090534979424,5.318543799772469,0.7394766780432309
34007608209,1990,3.414,1.463,41.947029348604154,4.511278195488721,6.590509666080843,1.4059753954305798
34007608210,1990,2.50621,1.4990599999999998,58.96834701055099,41.959628033567704,22.22479361266614,1.955143423735441
34007608211,1990,4.822,1.912,59.903121636167924,2.8242677824267783,13.977602654500206,2.13604313562837
34007608302,1990,4.91802,2.108,50.05060728744939,6.261859582542694,1.748671213211821,0.6710017446045359
34007608303,1990,3.23355,1.1869100000000001,71.73367608349253,4.296871708891154,5.602803102462922,1.5772090203985698
34007608304,1990,4.371,1.865,63.39387060158911,5.522788203753351,5.788149164950812,1.578586135895676
34007608401,1990,4.011,1.213,96.1344537815126,1.8961253091508656,8.25230615806532,1.6454749439042633
34007608402,1990,1.117,0.441,88.75,9.297052154195011,6.177260519247986,1.2533572068039391
34007608403,1990,3.219,1.019,92.63157894736842,6.771344455348381,16.123019571295433,2.423112767940354
