geoid,year,pop,hu,own,vhu,rm,em,unemp,mhi,pov199,pov99,mhv
42045403601,1990,4.01811,1.55385,65.53560207692563,2.7029636065257265,0.9954929058686794,0.3733098397007548,4.002479782674663,65.68623639521306,12.770865400773564,4.791533994254245,169.82953749372865
42045403602,1990,2.146,0.714,95.05649717514125,0.8403361344537815,0.2329916123019571,0.1863932898415657,7.941653233607253,72.99832067241398,13.177570214841317,4.6261682669123765,158.97600146438555
42045403701,1990,1.798,0.737,70.49645390070923,4.341926729986431,0.6674082313681869,0.389321468298109,2.7642714518945692,56.85355085240413,19.38550689621645,6.635175771569132,156.0702483981582
42045403702,1990,2.642,1.059,68.76818622696412,2.644003777148253,0.6813020439061317,0.34065102195306585,8.376194026262386,64.8839203969479,22.137983456133618,7.1266111125909575,151.98400092981018
42045403800,1990,6.73297,2.69761,62.36832099912822,3.474927806465732,1.7360837787781667,0.7926677122691951,5.174353109948733,62.35023884441182,21.248480772648605,6.333535727086824,169.46399685918456
42045403901,1990,3.65781,1.68826,45.72637709054344,3.9845758354755776,1.7168743045702257,0.5208048553775493,2.9794530765252283,57.71817923378489,18.663098763270323,6.749272664562,198.8842534627121
42045403902,1990,3.9268,1.461,85.24811617451505,2.7166324435318154,1.0405445669363445,0.3287672628279078,3.2714959605082585,80.4267666417576,6.864467643610873,2.306827016955173,219.9496652213994
42045404003,1990,2.0102,1.01339,34.8129059966715,8.095599917109896,9.933339966172513,1.8913540941199884,6.117310500879352,58.36224835298034,16.59861664373641,5.003726019684859,231.41493448501024
42045404004,1990,6.44,2.363,87.75773195876289,1.4811680067710538,0.8850931677018633,0.27950310559006214,2.481389597409862,70.70936054843412,10.822981450404559,3.4627329461122187,206.81600160410096
42045404101,1990,6.573,2.583,73.22060558395596,1.548586914440573,6.191997565799483,0.48684010345352197,7.969151653128567,58.079599870108034,21.68121262950835,7.808911328424618,203.871999544051
42045404102,1990,5.198189999999999,2.18241,65.36756182380216,5.132399503301407,7.079400867226606,1.019587624899484,4.540813493302035,54.70401950913048,23.131162013190703,6.03809181883034,167.12658713982805
42045404103,1990,3.51981,1.3416199999999998,79.24612408957658,1.346133778566207,1.4586056025910477,0.25711615115588626,4.761339191675141,71.11856105268922,11.942884185397007,2.172538845722811,164.2378925333155
42045404300,1990,2.446,1.02,67.67782426778243,6.2745098039215685,0.6950122649223222,0.9403107113654947,5.297473475245172,52.01495963290103,22.785331524399112,9.394313901560574,129.35199908708984
42045404400,1990,1.632,0.724,62.48216833095578,3.1767955801104977,19.975490196078432,1.3480392156862746,4.590818401352417,57.54784047733584,25.14395414329971,6.078055072807819,130.45600108207927
42045404500,1990,4.84796,1.94765,49.519724791136134,8.061510024901816,49.900164192773865,2.391732588001114,10.811570797770464,50.892619043265654,31.79909392765889,13.510938904786554,94.60442184542292
42045404600,1990,2.37743,0.93314,74.38155795717527,4.608097391602546,27.340983082501197,2.7340562458463373,9.753731280279554,50.08477361603092,33.81397302556818,8.822872694365715,98.60499098490145
42045404700,1990,4.033,1.108,49.22928709055876,6.31768953068592,37.713860649640466,3.94247458467642,10.386473167407017,35.98855909029712,46.496105610009025,22.951426931894407,84.2719978698097
42045404800,1990,2.859,1.048,69.89247311827957,11.259541984732824,53.86498775795733,8.149702693249388,12.121212118389932,40.847999990489335,54.81049561406059,21.610787166980007,57.2239999866765
42045404900,1990,2.193,0.832,53.06122448979592,23.4375,86.77610579115367,13.953488372093023,17.525772893916546,44.84999922725838,49.2700721438036,23.996349951519164,47.287999185252936
42045405000,1990,2.84238,1.34671,44.740724843737425,16.95985030184673,89.80044891956742,5.678691800533357,9.591731407222,38.61213674366952,54.24329895960166,23.712795430963407,65.06415017203467
42045405100,1990,2.572,0.97,64.28571428571429,6.185567010309279,97.97822706065318,1.244167962674961,9.932497549013355,43.11487982555992,46.08457303202554,21.064995999345573,67.89599972529706
42045405200,1990,4.49709,1.67972,33.74841152767933,6.771961993665611,98.84369670164484,2.8018118383221147,16.490489457000763,19.413143319261913,66.74115228175476,47.29288929572601,76.65674787471434
42045405300,1990,3.9988,1.42849,63.162070268228184,7.349718933979238,66.2427072053936,2.375706772764897,10.049972137895553,47.59895952756031,44.84999955484489,19.72499980422108,54.46399945942191
42045405400,1990,3.44131,1.43309,48.333656424671254,13.610450146187606,58.72008043448571,3.4530454972089117,15.911967894255808,36.187666710441754,48.04977562487792,25.379839929398184,66.22485607748435
42045406100,1990,2.37352,0.95754,82.20858238532897,2.5064227081897243,0.7103373891940947,0.7604706913331621,4.0954808748394544,64.04137435181337,18.35517225116734,6.663253923047993,160.3568991392871
42045406201,1990,3.2103099999999998,1.23475,90.39045713862339,1.6213808463251655,1.4310144503178837,0.684669081802069,2.3470088301824714,67.54663581027397,16.931333415532666,3.1906817223404116,209.75905886048227
42045406202,1990,5.36586,2.3630500000000003,77.03591432130382,2.8365883074839804,3.150654041189972,0.9508261490236419,2.4366248781893836,74.8642237848501,5.940250230360424,0.9070484695997256,223.71229079770617
42045406300,1990,3.32436,1.22105,64.44834808458889,3.0277220425044042,8.362185917933317,1.0829119502341797,5.878423638787527,53.389441136132895,30.928463367445566,13.181126612307018,114.08000242763438
42045406401,1990,3.243,1.03,80.26449643947102,4.563106796116505,38.729571384520504,1.9118100524205983,5.36203663226355,74.09316448180063,19.565688724103605,7.12040019370118,105.80806124095913
42045406402,1990,2.07608,0.81779,46.51611809061615,6.268112840704826,78.70832871723978,1.4450379804149187,17.848592642090313,26.19272961701973,60.3742664852588,35.97045872026263,99.68415949174157
42045406500,1990,2.02714,0.8051799999999999,81.1098836831503,4.437517076926887,4.250323115325054,1.1819666227622303,7.411202169657949,51.69528991439878,32.57285539142234,10.977175272767049,130.48485828012605
42045406600,1990,2.546,0.987,57.48373101952278,6.5856129685916915,5.498821681068343,0.7855459544383346,9.284332803320103,41.810320516675326,37.83673516144889,14.448979770391485,114.44800141430292
42045406700,1990,3.68321,1.343,78.05935678486699,5.213700670141473,2.3636990559865003,1.3032110577458247,6.060717123673606,60.007013681024766,28.794320867668542,6.91093518698329,125.22493792485729
42045406801,1990,3.75602,1.37951,72.50305732580838,4.566838950061978,9.27444475801513,0.9944062981727952,1.9401046951966898,76.74002825093483,12.387991378189776,3.9770463915571352,226.8525635353546
42045406802,1990,4.91772,1.83198,80.1190476190476,3.7107392002096105,13.174601237972075,1.5861008760157145,6.11236412031541,65.57807905481268,18.973463232891895,5.205401132021615,174.0520631186211
42045406803,1990,6.281569999999999,2.52318,65.34140705919846,10.462987182840685,5.317142052066601,0.7004618272183547,1.0382838617873347,79.93428253739361,10.163053666239717,3.403630809515756,250.97934099179318
42045406902,1990,5.83707,2.07701,94.62893247591563,1.396237861156181,0.5653521372880572,0.5824840202361802,4.857413722143158,74.62506199960467,9.00079682920262,2.9809563527896445,203.20305977840184
42045406903,1990,5.88201,1.9445,82.8750981932443,1.7999485728979172,0.8611002021417787,0.5890843436172329,3.1706721771170217,86.5934420547444,7.452709458997286,1.6686725388692993,271.22319006540323
42045406904,1990,3.38772,1.24728,89.16550023328668,3.7714065807196433,1.3879541402477178,0.2972500678922697,1.3269634552500214,84.13303728989939,12.084785321672172,6.272861444506259,233.8693184139462
42045407000,1990,2.2825,1.01885,65.14706191086012,6.496540216911228,3.1781081187650315,0.4832420591456736,3.21958115777857,95.70603993402142,5.945353533182822,1.4661188982819757,225.513944679492
42045407101,1990,3.079,1.195,76.38888888888889,3.5983263598326363,3.117895420591101,0.1948684637869438,1.6968987566924478,91.13703922022496,9.211806602986563,3.0489782418335807,346.6559970339865
42045407102,1990,3.07751,1.12749,96.10760839084931,1.9512368180649053,1.628589346582136,0.5199025182778229,3.2100681651628835,94.96567026261407,6.414059102002423,3.0926831171681286,289.0604007270447
42045407201,1990,4.72104,1.20541,78.70509331094887,2.1586016376170747,9.891888228017555,1.1014522223916765,5.0222873970070925,101.34320556533237,7.387240396257923,1.6739698548862116,390.6345650275625
42045407202,1990,3.255,0.955,86.67400881057269,4.9214659685863875,18.402457757296467,2.2427035330261136,1.1707988979518313,84.57375999134658,6.506550217674873,2.358078602378813,293.4799999699717
42045407401,1990,3.768,1.436,82.1300929235168,2.5766016713091924,18.126326963906582,0.6900212314225054,4.211170010521959,108.42816776471764,10.230278242062484,3.275747467804872,332.22553350550515
42045407404,1990,2.719,1.128,90.28459273797841,9.663120567375886,3.126149319602795,0.6620080912100037,2.1394611723135974,107.76511997843741,5.774181683287461,2.942258182566859,342.7919999314112
42045407501,1990,2.57301,1.26487,60.321452269580824,3.491267877331256,13.319808317884494,1.243679581501821,2.576899610134573,71.51413229055207,20.930698965681508,5.970733811191767,219.07252474489638
42045407502,1990,3.27694,1.68256,27.587782480945826,6.346876188664889,17.02563977369131,1.0192466729530383,2.752367876481457,52.07843287008619,21.760934443811774,8.03123037624801,200.78424130893862
42045407600,1990,6.360810000000001,2.23893,71.43338024152263,4.466419227041469,8.15918098481168,1.6350118931393958,1.6521116729872625,100.52158981856356,7.159510142247276,2.81121361664933,359.0766342085654
42045407700,1990,2.8505599999999998,1.21882,55.14846598141686,5.251800922203442,25.22311405478222,0.9121014818140998,5.640136087276258,61.97063558329167,16.946908530557856,6.478881564460863,190.94865304509642
42045407801,1990,4.1096,1.4586199999999998,90.51187246067116,2.468086273326828,1.8128329103389875,0.8516643955616119,2.722731965746414,89.5945891726535,3.8269121339470686,1.7089747933920012,291.1828575157285
42045407802,1990,6.576029999999999,2.26267,92.88829674707092,1.8111346329778546,2.964858736958307,0.8512721942080645,3.0248634564929,101.4473420276393,5.998162823442414,0.9906662961550441,314.26272330406454
42045407803,1990,5.452,1.949,91.14583333333334,1.4879425346331452,1.5223771093176817,0.4768892149669846,3.512544826226598,82.15784054636815,8.418928889443384,1.760821728511035,261.64800174001806
42045407804,1990,4.524979999999999,1.59599,96.20250761080766,1.002512547071097,1.259674075907518,0.28729408748767954,2.8406568220570927,90.48199745653162,7.209962655093498,1.15796369915138,261.64799264501875
42045407805,1990,1.70081,0.6319,88.61877176478355,4.112992562114242,2.2918491777447225,0.47036412062487876,4.25479686265905,84.01573421288572,7.79774128289497,4.417761403716996,267.42306683593785
42045407806,1990,1.596,0.583,92.28070175438596,2.2298456260720414,7.518796992481203,0.37593984962406013,4.231520247225592,84.09312087912869,7.838739633838721,4.4099257806140315,268.09197685342036
42045407901,1990,3.91897,1.3329900000000001,96.54375225616172,2.325598841701738,2.755826148197103,0.5358550843716589,4.996056152260147,127.62946016273493,3.7950395196554148,0.14596034716883818,508.2541275978642
42045407902,1990,2.85048,1.1925999999999999,61.47831897187584,3.3716250209625866,7.2254244007170705,0.6174355376249782,3.8101454379818596,82.10998826798685,10.74779273755223,3.990882796274369,278.08785442186706
42045407903,1990,3.0619899999999998,1.41013,59.75162334023268,5.09456574925717,5.430455357463616,0.48987749796700836,3.627713023828593,63.52468749126058,14.932941094591484,5.738129824370706,240.69945811904432
42045408001,1990,6.05964,2.18027,91.25909923449021,2.337783852458631,3.236660923751247,0.6436025902528864,2.3511434581540627,101.51846101003638,8.331492444258997,3.6231480508240033,303.96789827315104
42045408002,1990,3.8115900000000003,1.48845,79.99238464467444,2.956095266888374,4.394742365410856,1.4429635848462585,2.43161098916351,97.99104189058949,9.319092302628283,5.901201715990976,371.12800716035565
42045408101,1990,5.26975,1.72858,89.60226399933828,2.0826343009869372,3.9091038474310924,0.5503107358034063,2.3284313025752668,90.91071726796147,7.784305263339286,3.252203007594582,320.15999037858836
42045408102,1990,3.3655500000000003,1.3043099999999999,88.09631843286968,1.9972245861796623,5.496872725111794,0.9805232428577795,1.7436759161773623,79.17315219888252,10.566633106989922,2.4778843128081443,276.9264203615194
42045408103,1990,4.609970000000001,1.72933,73.51653090851661,4.800703162496458,5.857521849382982,0.8681203307620889,3.1650323751755143,73.24369137415084,13.067674866697372,4.7722212884845865,292.64511040405966
42045408300,1990,4.71614,1.5583699999999998,74.55549235453542,4.108138632032186,12.00051737335485,1.4212924580111235,1.784825369191636,84.58520624306932,21.552173433981437,16.254008563000543,317.5445834635094
42045408400,1990,1.99308,0.75246,60.086830680173655,12.759482231613639,7.433720673530418,0.7526077859784152,2.014827245327287,143.49731993617013,2.2606770284640367,0.6429700622828425,598.8303752717329
42045408500,1990,4.054,1.564,81.7351598173516,1.9820971867007673,6.660088801184017,0.8633448445979279,3.9467645733665235,76.7004000478544,16.508728189851137,4.438902745911636,279.4960001743814
