geoid,baseline,pov199_90,change,final_moe,group
42017101506,13.850415512465375,11.790840889724416,2.059574622740959,10.918100220012057,3
42017101603,38.93695920889987,10.801502726853238,28.135456482046635,15.48620958007084,2
42017101605,58.270270270270274,40.59014959345956,17.680120676810716,20.96959315591994,1
42017101607,32.121212121212125,7.516215205934563,24.60499691527756,18.935758035251368,2
42017101609,24.47058823529412,7.935008661790624,16.535579573503497,11.697260205464818,2
42017101610,8.918617614269788,4.999820786553864,3.9187968277159237,4.571268360755776,3
42017101611,0,8.773722672350974,-8.773722672350974,0.9828936279374131,3
42017101802,6.9280343716433945,8.01850442429143,-1.090470052648036,3.4088784437544675,3
42017101803,22.770398481973434,7.733333331107694,15.03706515086574,10.281051104742279,2
42017101805,10.920770877944326,11.079625849509743,-0.1588549715654164,5.181182711539428,3
42017101807,28.35209825997953,11.079626048348317,17.272472211631214,10.281113338411542,2
42017101808,23.14814814814815,11.079626252187165,12.068521895960984,16.097334346521954,2
42017101900,3.064699205448354,10.480965622471137,-7.416266417022783,2.395128661964192,3
42017102002,12.943262411347517,7.957134298883206,4.986128112464311,7.74496336460627,3
42017102003,12.541993281075028,6.598750834647298,5.94324244642773,6.520924202172761,3
42017102004,7.646474677259185,7.41356001957758,0.23291465768160524,3.3004284232967787,3
42017102102,37.71043771043771,10.15377036961099,27.55666734082672,18.04364019858401,2
42017102104,14.480667172100075,11.259375891523423,3.2212912805766525,9.77656430800655,3
42017102300,34.98427672955975,11.870104622534797,23.114172107024956,13.835146141417747,2
42017102401,13.978494623655912,11.107157514793927,2.871337108861985,6.254809504903433,3
42017102402,23.866790009250693,11.10543155371626,12.761358455534433,8.82419838087281,2
42017102500,35.33487297921478,12.324085659728444,23.010787319486333,12.071828755340935,2
42017102600,19.506726457399104,21.027356155021156,-1.5206296976220521,9.354369927823653,2
42017102700,10.44973544973545,13.808777294889342,-3.359041845153893,6.479783395067479,2
42017102801,17.99163179916318,8.009434493782667,9.982197305380513,8.845894140371367,3
42017103101,37.76371308016878,13.845508982252879,23.918204097915897,17.613914566844795,2
42017103102,45.97156398104265,21.410724255759526,24.560839725283124,17.794472028762723,2
42017103103,37.40701381509033,27.101415723085353,10.305598092004978,12.178590682521822,2
42017103300,5.454545454545454,14.039335211770375,-8.584789757224922,3.4977440365602,2
42017103400,12.248803827751196,14.50987334429853,-2.261069516547334,7.196650118558655,2
42017103700,19.901719901719904,12.49315464144057,7.4085652602793335,13.36079337719344,2
42017103800,34.868421052631575,17.379382636149394,17.48903841648218,13.857436485489133,2
42017103900,21.595330739299612,19.397252488794848,2.1980782505047642,12.299293217633446,2
42017104000,5.8645707376058045,16.47797456295709,-10.613403825351286,3.5060242583963572,2
42017104100,27.074235807860266,18.897583317960585,8.17665248989968,11.61684036688404,2
42017104201,22.487223168654175,9.735419731555865,12.75180343709831,11.733105019493392,2
42017104203,9.602194787379972,9.73541960101612,-0.1332248136361489,3.7012162624314375,3
42017104204,28.581925055106538,9.735419683923935,18.8465053711826,9.859886105874137,2
42017104301,10.429447852760736,7.245418296980449,3.1840295557802873,10.014845117404144,3
42017104303,15.353535353535353,7.246586556155816,8.106948797379538,6.71703573903274,3
42017104304,2.4630541871921183,7.244827196306186,-4.781773009114068,3.662980955720555,3
