geoid,year,pop,hu,own,vhu,rm,em,pov199,pov99,mhv,mhi,unemp
34007603302,2010,6.072,2.411,86.2526766595289,3.1522189962671088,19.960474308300398,4.891304347826087,5.352986811481769,0,314.49600000000004,98.77392000000002,5.737449329591518
34007603303,2010,2.703,1.367,39.6327467482785,4.389173372348208,23.751387347391788,6.178320384757677,15.311004784688995,10.526315789473683,282.352,49.17024000000001,8.862629246676514
34007603400,2010,6.92,2.967,78.5824345146379,12.504213009774181,23.843930635838152,5.115606936416185,9.133646742780389,0,306.2080000000001,90.53296,7.825413223140496
34007603501,2010,6.237,2.388,82.55208333333334,3.5175879396984926,30.062530062530062,2.9661696328362996,22.84688995215311,15.729665071770334,406.22400000000005,118.35152000000001,6.214689265536723
34007603503,2010,4.747,1.653,98.44623990055935,2.661826981246219,15.757320412892353,2.317253001895934,1.558846453624318,0,429.1840000000001,153.20032,1.966075558982267
34007603504,2010,2.69,0.99,95.38784067085953,3.6363636363636362,18.141263940520446,4.5353159851301115,3.16622691292876,1.978891820580475,339.47200000000004,110.47232000000001,2.3520485584218513
34007603505,2010,3.459,1.234,94.42131557035803,2.674230145867099,22.694420352703094,6.302399537438566,12.094064949608063,3.135498320268757,279.776,85.61504000000001,7.164790174002047
34007603506,2010,6.379,2.198,94.62114125350796,2.72975432211101,20.551810628625176,2.96284684119768,4.146341463414634,0,381.47200000000004,118.61136000000002,3.3767772511848344
34007603507,2010,7.081,2.827,80.41466123657905,4.457021577644146,19.50289507131761,2.1042225674339785,7.5634792004322,0,404.65600000000006,119.52080000000002,5.844155844155844
34007603601,2010,3.616,1.501,90.29535864978902,5.263157894736842,15.403761061946902,5.3097345132743365,8.333333333333332,1.5957446808510638,271.264,96.81392000000001,5.501618122977346
34007603602,2010,2.498,0.925,98.34983498349835,1.7297297297297298,5.324259407526021,2.2818254603682946,0,0,406.44800000000004,115.21440000000001,2.6687598116169546
34007603603,2010,2.387,0.894,96.35119726339795,1.901565995525727,8.420611646418099,3.7285295349811483,0,0,350.22400000000005,111.2496,8.224755700325732
34007603700,2010,3.541,1.548,66.8732782369146,6.2015503875969,27.562835357243713,17.424456368257555,33.527357392316645,8.847497089639116,242.25600000000003,63.51968000000001,6.482899438489024
34007603800,2010,5.173,2.034,85.48223350253808,3.146509341199607,4.407500483278562,2.9963270829306015,15.574402467232073,1.7733230531996915,294.448,95.80368000000001,3.7650602409638556
34007603901,2010,4.874,2.241,65.43778801843318,3.1682284694332887,6.421830118998768,3.1801395157981123,0.7259528130671506,0,314.60800000000006,74.29520000000001,3.607843137254902
34007603902,2010,2.94,1.506,45.98183088749126,4.9800796812749,7.687074829931973,4.149659863945578,8.445945945945946,3.885135135135135,264.656,66.05088,8.813998703823719
34007604100,2010,2.978,1.016,64.8854961832061,9.744094488188976,71.82672934855607,38.280725319006045,34.711779448621556,16.791979949874687,149.744,46.49792000000001,14.513049013367283
34007604200,2010,3.387,1.596,52.298467688207865,5.952380952380952,19.66341895482728,11.8098612341305,23.049001814882033,15.970961887477314,266.336,70.9912,6.069364161849711
34007604300,2010,3.687,1.832,66.31016042780749,8.133187772925764,9.275834011391375,5.749932194195823,8.860759493670885,2.7426160337552745,255.80800000000002,67.37472,3.542749173358526
34007604400,2010,3.207,1.384,74.64472700074795,3.395953757225433,6.79763018397256,4.895541004053633,6.972789115646258,0,294.896,89.60000000000001,4.900990099009901
34007604600,2010,2.107,1.055,55.69487983281086,9.289099526066352,10.44138585666825,6.739439962031324,0,0,233.74400000000003,56.00000000000001,4.946043165467626
34007604700,2010,1.931,0.792,87.890625,3.0303030303030303,4.505437597099949,3.8839979285344386,8.530805687203792,2.6066350710900474,232.96000000000004,90.25632,8.90092879256966
34007605100,2010,2.394,0.959,84.43449048152296,6.882168925964546,4.135338345864661,3.4670008354218877,61.261261261261254,51.57657657657657,171.36000000000004,52.12032000000001,7.938931297709924
34007605200,2010,2.617,1.184,82.80193236714976,12.58445945945946,13.030187237294614,8.177302254489874,13.282732447817835,4.364326375711575,191.85600000000002,67.9,13.316261203585148
34007605300,2010,1.955,0.806,77.07509881422925,5.831265508684864,12.122762148337596,6.291560102301791,22.97979797979798,0,178.08000000000004,65.50656000000001,18.120155038759687
34007605400,2010,2.652,1.16,80.12704174228675,5,4.18552036199095,4.44947209653092,7.630522088353414,2.0080321285140563,208.54400000000004,64.75056000000001,10.964083175803403
34007605602,2010,2.827,1.157,76.3537906137184,4.235090751944685,3.11284046692607,3.11284046692607,21.403508771929825,12.631578947368421,257.93600000000004,88.33328000000002,11.337868480725625
34007605700,2010,3.582,1.542,71.98067632850241,6.031128404669261,6.113902847571189,3.936348408710218,14.152202937249667,14.152202937249667,255.47200000000004,81.11824,9.772256728778467
34007605800,2010,2.897,1.195,87.58680555555556,3.5983263598326363,5.074214704867104,2.416292716603383,0,0,276.976,81.34000000000002,6.208425720620843
34007605900,2010,2.573,1.039,81.91808191808192,3.6573628488931664,3.031480761756704,2.137582588418189,11.434511434511435,0,325.9200000000001,94.82704000000001,4.657351962741185
34007606000,2010,2.003,0.925,60.78199052132701,8.756756756756756,5.741387918122816,3.6445332001997004,20.436507936507937,0,407.00800000000004,96.85424,3.64715860899067
34007606100,2010,2.339,0.883,80.89097303634232,3.397508493771234,3.2920051303976057,3.2492518170158182,4.340567612687813,0,636.9440000000001,123.17424000000001,6.565656565656567
34007606200,2010,3.965,1.604,85.62176165803109,3.7406483790523692,4.993694829760403,1.4123581336696092,6.024096385542169,1.3143483023001095,418.7680000000001,107.80000000000001,3.863134657836645
34007606300,2010,2.237,1.018,69.69072164948453,4.715127701375246,7.554760840411265,2.5033527045149757,15.285714285714286,13.571428571428571,554.624,103.70528000000002,4.145077720207254
