geoid,year,pop,hu,own,vhu,rm,em,unemp,mhi,pov199,pov99,mhv
34005700603,2000,6.13,2.493,51.65508786268901,1.8451664661050944,29.086460032626427,4.747145187601958,4.101373264828678,64.58700841755446,21.57591295226935,8.17273287218351,187.5796913219628
34005700605,2000,4.896,1.738,81.57894736842105,1.611047180667434,8.006535947712418,2.1241830065359477,1.9182948490230904,107.88308,6.004901960784314,0.5923202614379085,221.80399999999997
34005700701,2000,3.123,1.248,73.45424567188789,2.8044871794871797,5.731668267691322,2.4335574767851424,3.4550195567144724,60.952079999999995,21.20427322758174,8.999676270637746,150.946
34005700702,2000,2.324,0.94,61.373873873873876,5.531914893617021,12.564543889845096,4.862306368330465,3.1042128603104215,68.25656,18.123667377398718,3.8379530916844358,141.148
34005700703,2000,2.464,0.93,66.1345496009122,5.698924731182796,12.297077922077921,5.51948051948052,5.259146231534574,57.80535879172857,27.43472798021565,11.35515931507415,129.9299972841497
34005700800,2000,3.237,1.285,81.25509372453138,4.5136186770428015,4.10874266295953,1.9462465245597778,6.008087810514154,71.15052,18.964982956306166,9.451502943910754,158.47199999999998
34005700900,2000,2.661,1.042,69.79166666666666,7.869481765834934,35.32506576475009,4.584742577978203,8.406432748538013,63.976679999999995,28.936332443766677,11.513534121235226,133.90599999999998
34005701001,2000,3.776,1.797,54.97041420118344,5.954368391764051,31.25,6.753177966101695,4.015296367112811,59.94104,21.21292372881356,11.467161016949152,157.904
34005701002,2000,4.09323,1.50577,75.60818981124085,2.7892706057366,32.538850736459956,6.44967421816023,5.557756530315653,79.53889170847225,12.87254961063201,5.976564623612647,173.88699053901198
34005701102,2000,4.6998299999999995,1.71672,76.85533603522526,3.5585302204203315,22.617839368658014,3.982901545584531,3.80910930685434,91.93935837353897,10.152357440764833,2.732926729818668,220.6111540986969
34005701103,2000,5.787,2.04,87.03054581872809,2.107843137254902,37.72248142388111,4.199066874027993,3.9677419354838714,94.31924,12.752721617418352,3.8016243303957147,230.75
34005701104,2000,4.5795900000000005,1.73665,64.59975114060555,2.818645092563271,35.815433259309245,3.8407284478993797,4.545454487481401,71.9442990824158,23.820960394875236,8.842794647043512,202.63399741558734
34005701105,2000,5.22639,1.85486,78.22175566918379,4.4747312465630715,31.816033629331137,3.976741115760591,3.1161135387617303,88.39495558198742,13.592693151363965,4.7074563319117555,207.14793730948776
34005701201,2000,2.948,1.189,83.43504795117698,3.532380151387721,25.780189959294436,2.8154681139755766,6.392694063926941,71.7526,16.350067842605156,5.868385345997286,158.898
34005701203,2000,1.857,0.784,65.87926509186352,2.806122448979592,22.186322024771137,3.607969843834141,4.075546719681909,62.70578,20.38523274478331,8.346709470304976,140.154
34005701204,2000,2.648,1.162,46.16895874263262,12.392426850258175,55.966767371601215,4.229607250755287,5.367965367965368,50.347519999999996,40.69498069498069,11.312741312741313,104.36999999999998
34005701205,2000,2.283,1.046,65.39649845520083,7.170172084130019,19.44809461235217,3.0661410424879545,6.106870229007633,61.92761999999999,22.75109170305677,6.724890829694323,137.88199999999998
34005701301,2000,4.598,1.952,66.53992395437263,5.686475409836065,19.791213571117876,1.8051326663766853,5.075022065313328,69.70354,19.323241317898486,8.170080142475513,167.70199999999997
34005701302,2000,2.612,1.082,83.31688055281342,6.377079482439926,4.862174578866769,1.8376722817764166,6.699232379623169,77.0563,14.573055028462997,4.478178368121442,127.658
34005701303,2000,3.536,1.357,87.72200772200772,4.568901989683124,14.677601809954751,3.4502262443438916,3.516814055366123,102.52369132801819,10.74774468652692,4.80523451671429,196.24605856808788
34005701401,2000,3.53756,1.19821,92.02829108610294,1.5890369801620718,5.65363033738039,2.3176992051018215,3.3094783515764497,90.92526654224298,8.802440569780478,4.909319417126102,273.63558389781696
34005701402,2000,1.553,0.924,98.55233853006682,2.813852813852814,2.1249195106245975,0.7083065035415326,11.301369863013695,55.89404,10.679611650485436,3.5800970873786406,197.38
34005701502,2000,3.272,1.411,59.63503649635037,2.9057406094968106,10.574572127139364,4.21760391198044,2.6402640264026402,71.26838,12.377750611246944,3.147921760391198,183.606
34005701700,2000,3.969,1.884,55.833807626636315,6.740976645435244,18.74527588813303,2.821869488536155,3.784013605442177,67.13618,19.47689182326054,6.754697816150331,156.484
34005702101,2000,3.08988,0.94896,1.2600662107518013,8.007713707637835,31.780095731563264,8.12294288793452,3.4904014001574493,45.31788005189394,51.7308948992114,8.55649903004633,120.70000013821468
34005702203,2000,3.571,1.458,63.22081575246132,2.4691358024691357,50.43405208625035,10.557266872024643,6.016713091922005,72.90706,15.339918651946544,6.4787914003486335,159.32399999999998
34005702204,2000,2.0356300000000003,0.6625800000000001,56.80668502273164,5.720063992272627,34.94660103555673,8.765793558782494,9.880796093825172,63.5976912614736,40.13866875593668,25.740295284454017,133.15252136621228
34005702206,2000,1.87997,0.7669900000000001,79.77340556443514,7.822787780805486,22.97855816848141,6.436272919248712,5.011389632224653,69.13128152549554,20.77051972131729,12.1719712345354,122.40400270104583
34005702207,2000,3.78924,1.6457899999999999,76.84041017041636,8.688836364299213,32.704183424644526,7.761978655350413,5.811601079138687,53.276951227016546,26.593982720657703,10.15128978347503,130.51643912548045
34005702208,2000,7.18756,2.4748200000000002,92.91845857614237,4.727616553931213,25.335579807333787,7.485154906532953,3.695495283869153,88.42476274936101,14.087682065356443,4.0750830285163975,143.56193663615022
34005702209,2000,3.02,1.121,85.17073170731707,8.563782337198928,29.00662251655629,6.357615894039735,7.773160320128882,64.62561770283814,22.949808038592703,11.814033369678565,137.45599511403248
34005702210,2000,5.042590000000001,1.87179,74.39854692321144,5.289054861923613,39.877404027303484,11.283288944768463,7.7731607972941195,64.6256216699631,22.949809447395577,11.814034094897885,137.45600355194188
34005702300,2000,1.2859800000000001,0.5237999999999999,49.01985266575103,8.258877434135165,22.732857431686345,8.548277980388649,4.386316269380726,62.583403131217075,22.627493562243348,7.991611924908206,160.5638545587849
34005702400,2000,3.21752,1.1340299999999999,91.0603955690418,3.519307249367308,8.08075785076705,1.7656455903926005,3.8017941932987678,98.34956685609056,7.268663913340031,3.601056039276177,263.2613520347876
34005702500,2000,6.199949999999999,2.3110999999999997,70.43385254226625,3.717710181298952,21.753688733475705,4.72487681352269,2.461627570844028,94.29652002356781,12.716109229224383,2.8922281474347704,203.2020000507868
34005702601,2000,4.4713199999999995,1.80549,75.25036427134168,4.209937468498856,22.083908295331803,5.88282654786506,2.3955071698794566,72.74441088442953,12.665263026020424,5.446604950126356,153.93881573613737
34005702603,2000,2.708,0.992,47.15261958997722,11.491935483870968,27.141802067946823,7.23781388478582,11.346316680779001,54.4783,40.31391986782321,14.456836018174307,119.42199999999998
34005702700,2000,7.2148900000000005,2.58039,93.06805577562986,2.169827041648752,29.195732713873667,6.208402056854565,3.2223615264933305,90.84191798782702,10.213674708361408,2.5150580499703055,180.76885559843888
34005702801,2000,2.30361,0.7721399999999999,94.11843122617111,2.849224233947212,75.10689743489566,5.216160721649932,2.2565365270504905,98.71613861965946,8.614469169602819,1.416240007131441,152.13943050893977
34005702802,2000,3.583,1.17,93.75,2.905982905982906,77.19787887245324,6.4750209321797385,10.091743119266056,82.88539999999999,19.51827242524917,8.665559246954595,136.462
34005702803,2000,4.0804,1.4053099999999998,94.24485910972398,3.5579338366623734,74.18739783502149,6.5196879725321715,4.035604272735237,98.09732706554647,8.984074306548052,3.0530135370311706,149.24431529151153
34005702804,2000,2.945,1.017,94.04040404040404,2.6548672566371683,70.89983022071308,5.5008488964346345,6.377014716187807,86.00229999999999,17.586912065439673,10.327198364008181,140.01199999999997
34005702805,2000,4.044,1.317,93.97496087636932,2.9612756264236904,75.24727992087043,6.849653808110781,6.184971098265896,78.87957999999999,19.052344331431406,7.566360704539816,133.338
34005702806,2000,4.032,1.275,90.90163934426229,4.313725490196078,74.65277777777779,6.349206349206349,8.08940926024481,76.2682,20.4471238382316,7.083647324792766,127.94199999999998
34005702807,2000,2.77418,0.9345800000000001,89.57781708787309,5.034346979391819,70.25175006668637,6.816789105249119,8.375691893867563,80.71794917248606,15.770681717073678,5.491093828113431,123.8015996003422
34005702808,2000,3.506,1.155,92.05058717253839,4.1558441558441555,78.18026240730177,6.474614945807187,9.968847352024921,79.6833,16.098539100544258,8.135204812374678,126.238
34005702809,2000,1.48,0.652,78.23920265780731,7.668711656441718,74.25675675675676,3.040540540540541,8.545034642032332,68.36022,11.847133757961782,1.910828025477707,110.19200000000001
34005702810,2000,1.507,0.485,96.16204690831557,3.2989690721649487,76.64233576642336,5.44127405441274,5.847076461769116,100.66096,11.739441660701504,3.3643521832498213,201.498
34005702811,2000,2.75909,0.9430299999999999,96.52185254828647,2.4389467991474287,81.83893965039198,5.146643083926525,6.288345668952548,108.87539519878342,9.84387044160917,2.4337226781297105,184.03143780105725
34005702905,2000,4.15994,1.80329,66.54164054038647,2.7167011406928454,9.828747530012459,2.4036404371216893,5.120852407208846,100.8796458590636,5.742431856825052,1.8020183651124644,245.23401424312777
34005702906,2000,2.21502,0.69468,95.78286969473574,4.319974664593769,10.254083484573515,1.3097006334057182,3.7457244950159096,108.15130390961454,6.464782841671771,1.1914236262346085,211.09939665980312
34005702907,2000,3.092,1.268,96.88995215311004,1.1041009463722398,5.045278137128072,1.0025873221216042,0.4032258064516129,93.02277999999998,9.556425309849967,3.2615786040443573,237.992
34005702908,2000,4.516,1.991,97.21218378936499,2.712204922149674,6.244464127546501,0.907883082373782,2.691131498470948,72.03518,8.464912280701755,4.3201754385964914,260.00199999999995
34005702909,2000,5.983,2.447,90.84065244667502,2.2885165508786267,16.948019388266754,2.7410997827177,3.78317334839074,107.31508,8.956973045370836,3.398627155533233,229.756
34005702910,2000,4.719,1.756,91.54025670945157,2.3917995444191344,11.82453909726637,1.6105107014197924,2.5256849315068495,112.82184,6.1688311688311686,2.922077922077922,376.442
34005702913,2000,3.7763,2.39784,64.65973430041075,9.84219130550829,19.576304848661394,2.965866059370283,2.1973192106004436,79.71027782743747,10.913435708919055,3.5448751025321017,194.5399946976687
34005702914,2000,3.76,1.306,95.61815336463224,2.1439509954058193,7.3936170212765955,2.021276595744681,2.1973193245849716,79.71028196235713,10.913436275046548,3.5448752864202295,194.54000478930644
34005702915,2000,4.413,1.813,68.95573212258796,2.8130170987313843,21.39134375708135,4.328121459324723,3.232622154479258,87.11558374170141,9.010358554980947,3.032572200637632,202.49200869723424
34005702917,2000,1.947,0.831,91.05392156862744,1.8050541516245486,17.0005136106831,1.5408320493066257,3.232622054007474,87.11558103409823,9.010358274933742,3.032572106383517,202.49200240366437
34005702918,2000,1.6383699999999999,0.8545,76.44921039103875,2.1076653013458153,15.082673632940052,3.1128499667352307,3.2314927946503578,87.12301676920704,9.009815605365532,3.031732094288234,202.5422041754183
34005703000,2000,4.1293299999999995,1.55622,89.32340287360988,5.008289316420561,5.953992536319454,2.131096327975725,2.7306191940714992,94.31277179527511,10.319407410646152,2.9517935848593697,205.05746465508454
34005703102,2000,1.2572,0.47898,89.60715028060694,9.60165351371665,7.855552020362709,2.9430480432707604,0,108.39996020525497,7.456828899519796,0.6279434862753512,346.19600065552106
34005703103,2000,4.0969,1.8276400000000002,43.618281245572774,3.4465211967345875,32.24096267909883,7.859601161854085,4.256262494175,80.71422046756832,12.581810048059904,4.208982195449636,216.26600125280441
34005703104,2000,5.11334,1.7766099999999998,83.48461010932269,2.329154963666752,16.623967895739394,3.5278311240793676,4.251851567193663,80.67746348773369,12.591280462879864,4.229853347066829,216.02854467078566
34005703201,2000,3.74802,1.428,90.33437256996679,3.640756302521009,4.402069364809587,1.5741644921852074,5.756001871516995,85.86853661679085,12.402461139806238,4.1163114370971625,212.71950571259933
34005703202,2000,2.62395,0.92328,90.38715010164645,3.0348323368858834,2.824748947197923,1.6387507383905944,3.909091467765946,106.98541062309742,10.18144197293215,4.064200191580887,241.2308481444184
34005703203,2000,4.017,2.4,95.78810247503256,4.041666666666666,1.568334578043316,0.7966143888473985,4.84048404840484,43.977399999999996,20.66631962519521,3.5398230088495577,132.76999999999998
34005703600,2000,7.16615,2.38394,95.18111337603521,1.6359472134365796,3.71357004807322,1.4784766178818223,2.0285118447240444,108.53197408132384,6.733112496669612,2.032777076887378,243.81839746534223
34005703700,2000,6.46159,2.1748499999999997,95.2149541478059,1.9771478492769619,2.753033304444738,1.0531447319549336,2.7047818527766476,109.98990712993238,7.209522827538376,2.6215287014379913,272.49429838807265
34005703801,2000,6.44939,2.3693,83.34270756716998,2.4479804161566707,2.7444455987310428,0.8217831453827416,1.356436587225727,131.34928180312966,4.081295013720424,2.117669973590008,330.9504438314523
34005703802,2000,3.8426,1.7033900000000002,61.60956303216286,4.920775629773579,4.840459999843856,1.7436065590835395,4.9261084818925545,78.92786172253648,10.180109854122515,4.3069695536672175,245.3760053551321
34005703803,2000,5.101,1.82,94.85903814262024,0.6043956043956045,2.4112919035483236,1.1370319545187217,1.7782822550132429,121.56903999999999,4.0551500405515,1.6017842660178427,262.558
34005703804,2000,6.84345,2.24994,97.50222529019601,2.1325013111460756,3.428241603284888,1.08132593940191,1.5397533854330325,151.8274378990727,3.5594601243620323,0.43945743150295946,353.8630027051559
34005703900,2000,4.187,1.558,94.18300653594771,1.797175866495507,1.791258657750179,0.9792213995700979,1.533930047919213,110.1722122593832,6.323407922259003,2.134237153860358,229.10385816242706
34005704004,2000,3.802,1.748,48.76905041031653,2.402745995423341,13.282482903734877,3.2877432930036825,3.1449407474931634,68.04214,13.693931398416886,5.145118733509236,192.126
34005704005,2000,3.689,1.454,79.16666666666666,2.613480055020633,8.240715641095148,1.5993494171862292,1.729780271154745,94.74665999999999,5.1775548929249116,0.7047980482515587,209.308
34005704006,2000,2.19337,0.86664,84.16180437546791,2.899704606295578,18.150525672706074,3.51194736866101,2.7705548083042717,92.51435627752187,5.356074985116312,0.6269399006726889,212.09567499635835
34005704007,2000,3.58563,1.40336,76.4200717173332,6.403916315129396,3.6504147120999835,1.8677331459185695,2.25913616525974,66.47445860630249,12.624779535662332,4.697592385362728,188.71799604335556
34005704008,2000,5.57101,2.053,70.49180327868852,1.948368241597662,6.462023941798704,0.9872536577748021,3.7210842914318203,106.5809437480161,5.12081212422764,1.7490094820439321,254.17999437918525
34005704009,2000,3.88625,1.77089,61.70449363095126,9.609857190452262,7.951109681569636,2.5474429076873593,3.2449647403495425,97.58241096124955,9.225259995402427,3.1874387986353634,215.27427368119683
34005704011,2000,2.75223,0.9409500000000001,96.81757305640328,3.18932993251501,4.5548353341278265,1.1263552597157227,1.5085669317884773,111.13776243203779,10.250338518577278,3.152237797571873,247.78375814442194
34005704012,2000,6.1933,2.6631,82.30554838112786,2.591340918478456,5.813369587506518,1.8245493928125671,1.4933238202370698,94.9459312210639,8.331206967731243,3.7203138085204968,209.88706498611486
34005704013,2000,5.783,1.755,97.13631156930126,0.5128205128205128,12.329240878436798,1.867542797855784,3.754813863928113,114.25178,6.310679611650485,2.1497919556171983,220.81
34005704014,2000,4.826149999999999,1.67172,91.01938043644132,5.922044361495944,10.173740973653949,1.9684427545766294,1.7507305595185139,116.51592768519264,6.053306492345343,2.3425679227060834,260.0011547733086
34005704200,2000,5.63012,2.22904,88.49406261245052,5.248896385888095,11.438832564847647,2.2914294747349513,3.8278110352378496,91.79696961205086,9.982654312647714,2.5152479209279104,192.62996433642564
34005704302,2000,2.57989,0.91174,92.45346793456217,2.6520718625924,4.7463079964339645,1.8427142242498713,3.560061965666746,120.04004533950062,5.7415383913988425,1.6367606040824678,281.9231061782362
34005704500,2000,4.9269099999999995,2.0196300000000003,69.76797997433687,5.846120328971156,16.12433781891249,5.087986360591853,5.212844638247161,68.6325649581536,22.0128979772605,6.308914534177373,227.6489957209352
34005704600,2000,3.54181,1.44752,57.79140914470479,10.690698574112965,46.225235119896325,13.627534022248575,8.591658383149156,51.75915122602302,32.60615494261955,12.39814313023319,122.63716883786022
34005704700,2000,3.301,1.221,84.02471315092674,7.207207207207207,4.301726749469858,4.634959103302029,3.5893104831879974,71.68462411390487,18.505141522983273,6.435283423612825,154.6315904271433
34005704801,2000,3.34161,0.98829,25.864889858440236,14.654605429580393,39.61892620622993,11.580979171654295,5.757585366378007,67.8682733822088,18.419096511196546,2.93313369206165,145.53361232825034
34005704802,2000,4.77607,0.35402,7.3906616815929045,35.0262697022767,38.58883977831145,28.140500453301563,0.09184508247552398,66.12983198105017,8.875253891364643,1.9722665722173103,135.91103100699198
34005981802,2000,3.383,0.016,73.33333333333333,6.25,84.92462311557789,20.336979012710614,0,182.9528,10.256410256410254,10.256410256410254,152.65
34005982111,2000,3.78566,0.8416,2.097958201291668,11.13711977186312,30.942739330158197,9.650654445075482,3.754926458948176,59.84087615462556,31.340557308501825,4.841496119966209,135.62022148704418
34007600200,2000,2.439,1.121,50.64599483204134,30.95450490633363,89.25789257892579,28.08528085280853,21.057692307692307,37.11596,56.33116883116883,28.896103896103902,47.285999999999994
34007600400,2000,3.88,1.667,40.939597315436245,28.494301139772045,86.70103092783505,40.51546391752577,17.399267399267398,30.87222,65.13478818998716,37.25288831835687,41.89
34007600700,2000,2.88,0.582,48.940677966101696,18.900343642611684,80.34722222222223,47.95138888888889,15.789473684210526,26.573879999999992,66.9383003492433,47.72991850989523,41.464
34007600800,2000,5.75589,2.13889,29.499600424753964,14.58466774822454,83.72102316062329,62.80523081573831,17.040054966643876,20.903820804394343,77.34826887237183,42.79263170449529,43.59400167752912
34007600900,2000,4.358,1.383,32.802547770700635,9.182935647143891,81.52822395594309,69.16016521340063,22.111269614835948,29.988979999999998,74.01520387007602,41.30384703985257,58.22
34007601000,2000,5.677,1.837,57.51357875678937,9.79858464888405,75.77946098291352,61.96935000880747,11.692597831211692,40.824999999999996,52.61858578733909,32.46341033327455,62.195999999999984
34007601101,2000,3.73,1.32,39.773798303487276,19.62121212121212,79.00804289544236,57.37265415549599,15.469208211143695,44.1123,57.212055974165764,30.947255113024756,59.072
34007601102,2000,4.954,1.893,46.96551724137931,23.40200739566825,79.18853451756156,46.38675817521195,8.182844243792326,36.07084,59.10016286644952,31.25,72.27799999999999
34007601200,2000,6.102,2.004,53.40659340659341,9.181636726546905,84.49688626679776,42.31399541134054,9.531071292413268,43.18645999999999,53.492221118834834,30.221780867262492,63.047999999999995
34007601300,2000,5.049,2.102,39.130434782608695,24.50047573739296,85.462467815409,48.148148148148145,20.677966101694913,29.405359999999995,70.11011011011011,41.36136136136136,55.948
34007601400,2000,4.79,1.947,66.8187744458931,21.21212121212121,96.36743215031315,7.557411273486431,18.789808917197455,42.10584,51.802656546489565,27.366645582964363,60.634
34007601500,2000,6.424,2.568,46.27151051625239,18.53582554517134,88.18493150684932,25.638231631382318,18.71616395978345,36.12906,60.54838709677419,34.483870967741936,51.972
34007601600,2000,2.378,0.965,47.247119078104994,19.067357512953368,94.07064760302775,17.36753574432296,19.950433705080545,34.738879999999995,58.27084252315837,32.02470224966917,59.498000000000005
34007601700,2000,2.874,1.189,18.941798941798943,20.521446593776282,92.72790535838553,17.81489213639527,30.217669654289374,20.027679999999997,82.76797829036636,54.61329715061058,46.15
34007601800,2000,1.7,0.77,54.4256120527307,31.038961038961038,85.35294117647058,27.235294117647058,11.88679245283019,31.83214,69.05775075987842,33.79939209726444,41.464
34007601900,2000,3.44359,1.23522,42.64788883812186,9.63472094039928,92.12883104211315,21.08613394742115,17.632211981926048,27.79550981369664,68.79125778087689,40.15071114383607,55.52625990557681
34007602000,2000,5.94641,2.4797800000000003,63.12091073824575,12.541031865730032,63.306493655005866,21.927179592392722,8.192865583496834,41.391580204978276,51.83742616695348,22.591024667336146,67.87600033613371
34007602503,2000,2.62187,0.8913099999999999,89.28478911051975,4.717774960451465,74.92982134956596,24.917616366881777,6.028645798141157,66.53511519670738,24.245018157289167,10.1933583031924,119.06048265771597
34007602601,2000,2.75554,0.96088,92.65563571953169,3.6424943801515277,31.273475520135868,11.865913759190578,4.781199500708488,73.04196227636226,18.79535617356814,6.240929076937683,152.08200473965547
34007602602,2000,2.61513,0.97369000000000006,83.86276720383756,7.08130924626935,45.90343846553887,15.857398513261339,5.873015711774722,59.868618356332526,26.015324956258397,11.22605333164022,134.7579963002765
34007602901,2000,4.98542,1.86208,87.37968267595635,2.4171893796184905,19.68540263408098,5.5377591812910065,4.189388600800473,85.5409927296023,8.604046569912965,2.0924845667177876,165.57296760151067
34007602902,2000,3.15,1.233,72.636815920398,2.18978102189781,26.285714285714285,8.444444444444445,7.1700507614213205,67.166,23.80044486812838,11.757229107086113,151.94
34007603001,2000,3.645,1.368,86.22255866767601,3.435672514619883,13.113854595336077,4.910836762688615,3.3406352683461114,75.34946,15.473251028806583,4.224965706447188,152.65
34007603002,2000,4.92,1.611,79.0956749672346,5.276225946617008,54.552845528455286,22.41869918699187,4.939981532779317,58.888819999999996,27.012195121951226,8.170731707317074,117.43400000000001
34007603100,2000,3.801,1.607,60.367454068241464,5.164903546981954,14.101552223099183,5.472244146277296,3.257650542941757,70.13664,18.889765851091816,6.8139963167587485,173.524
34007603200,2000,6.09658,2.4649200000000002,79.22606750415967,5.151891339272684,15.133074609043096,5.165510555900922,5.637979056087893,68.38930999592876,17.58274262264896,6.711931004900041,165.71344935138958
34007603301,2000,5.014,2.009,71.53284671532847,4.529616724738676,23.055444754686878,2.812126047068209,5.648267008985879,72.77499999999999,18.237261459767854,7.003737950029511,202.776
34007603302,2000,6.106,2.396,89.09168081494057,1.669449081803005,13.249263019980347,2.4074680641991484,1.800064288010286,99.99923999999999,11.521271312696573,3.476245654692932,203.48600000000002
34007603303,2000,2.641,1.303,41.23298638911129,4.144282425172678,13.66906474820144,3.445664521014767,4.48943661971831,50.946760000000005,19.37261551504875,8.817295464179738,198.37399999999997
34007603400,2000,7.369,3.035,72.9253112033195,4.711696869851729,17.912878273849913,3.066901886280364,4.229684696231736,85.89863999999999,11.162790697674419,2.4350205198358412,191.416
34007603501,2000,6.206,2.243,90.71691176470588,2.9870708872046365,26.5066065098292,2.239767966484048,4.082822980460776,122.85271999999999,9.851421188630491,2.115633074935401,280.02399999999994
34007603503,2000,4.683,1.627,98.6309894212819,1.229256299938537,10.57014734144779,1.1744608157164211,3.6937283437086257,147.5252194667381,7.230965520438032,4.997873227361581,302.88599890515286
34007603504,2000,2.662,0.987,94.90114464099896,2.634245187436677,12.584522915101429,1.314800901577761,3.2759835844444374,131.26665951659177,6.037607468160436,3.8046330447786403,212.65465507953513
34007603505,2000,3.534,1.228,96.52605459057072,1.5472312703583062,15.025466893039049,3.225806451612903,4.4329303396660915,91.935059999999993,11.404011461318053,3.3810888252149,188.57600000000002
34007603506,2000,6.605,2.174,94.2137190853943,1.4259429622815087,16.987130961392886,1.756245268735806,2.498494882600843,126.91533999999999,6.101643335362143,2.1454656116859403,249.35199999999995
34007603507,2000,7.003,2.721,78.6910197869102,3.4178610804851157,13.73696987005569,1.2851635013565614,3.20326150262085,122.76326,11.149100639215105,4.043407165155344,302.602
34007603601,2000,3.65,1.515,90.84699453551912,3.3663366336633667,8.410958904109588,2.219178082191781,3.290870488322718,95.06474,12.41043278876469,4.09859558612783,191.84199999999998
34007603602,2000,2.687,0.93,98.91657638136512,0.7526881720430108,5.396352809825084,1.4142165984369186,2.631578947368421,131.5914,4.249815225424982,0.2586844050258684,274.486
34007603603,2000,2.332,0.884,97.48283752860412,1.1312217194570136,6.132075471698113,1.7152658662092626,1.9965277777777777,106.86209999999998,9.46822308690013,5.490704712494596,227.20000000000002
34007603700,2000,3.396,1.564,66.71122994652407,4.3478260869565215,13.957597173144876,4.41696113074205,3.6560247167868174,70.75150000000001,14.19316843345112,3.3863368669022376,176.79
34007603800,2000,5.199,1.978,86.8937048503612,2.0222446916076846,3.3660319292171574,1.0578957491825352,3.6370453693288334,84.37782,9.489894128970164,2.925890279114533,176.364
34007603901,2000,4.883,2.222,66.82027649769586,2.34023402340234,3.911529797255785,1.1673151750972763,2.2529644268774702,68.07196,13.714637146371464,4.7765477654776545,192.552
