cty,GEOID,hous,tot199,univ
34005,34005704705.327435,2.1241115506464707,89.0366670369519,29.63573411178169
34007,34007606092.047245,10.732414851106633,67.8883738715296,15.827069088420004
34015,34015501211.142857,9.131339341936009,40.466868276527364,36.50975524634968
34021,34021002820.723682,-2.6437563292448476,107.4315661250134,21.46814558747766
42017,42017103149.88028,15.653538738403054,78.91064030275278,23.081204360623577
42029,42029304276.208694,15.2104952539235,91.15256982174405,43.9085985703015
42045,42045405592.04196,-3.108496287414217,52.179835310211594,3.5999379386994783
42091,42091204318.75238,8.34439783434637,100.49828463462867,28.63901766025211
42101,42101024807.954544,78.28414041332157,199.25001448094042,3.945084213163223
