"GEOID","tot200_b","univ_b","tot199_b","li_b","hi_b"
"42045405400",1204,2282,1078,0.47239263803681,0.52760736196319
"42045400900",1491,1674,183,0.109318996415771,0.890681003584229
"42045401101",2382,2902,520,0.179186767746382,0.820813232253618
"42045401000",1705,1938,233,0.120227038183695,0.879772961816305
"42045404300",1584,2442,858,0.351351351351351,0.648648648648649
"42045403401",2447,3107,660,0.212423559703894,0.787576440296106
"42045404700",1095,2551,1456,0.570756566052528,0.429243433947472
"42045409100",3887,4221,334,0.0791281686804075,0.920871831319592
"42045403402",3098,3864,766,0.19824016563147,0.80175983436853
"42045407901",3897,4149,252,0.0607375271149675,0.939262472885033
"42045401401",1879,2144,265,0.123600746268657,0.876399253731343
"42045400401",2750,4765,2015,0.422875131164743,0.577124868835257
"42045402600",2004,2992,988,0.330213903743315,0.669786096256685
"42045400100",580,942,362,0.384288747346072,0.615711252653928
"42045402700",1502,2451,949,0.38718890248878,0.61281109751122
"42045400200",2085,3853,1768,0.458863223462237,0.541136776537763
"42045409701",5363,5705,342,0.0599474145486415,0.940052585451359
"42045400302",2359,3663,1304,0.355992355992356,0.644007644007644
"42045409802",3454,3684,230,0.0624321389793702,0.93756786102063
"42045406802",3602,4606,1004,0.217976552323057,0.782023447676943
"42045409602",2443,3332,889,0.266806722689076,0.733193277310924
"42045410301",4573,4788,215,0.0449039264828738,0.955096073517126
"42045401700",1930,2570,640,0.249027237354086,0.750972762645914
"42045404200",710,860,150,0.174418604651163,0.825581395348837
"42045404600",1555,2408,853,0.354235880398671,0.645764119601329
"42045406300",1809,2963,1154,0.389470131623355,0.610529868376645
"42045410302",4691,5051,360,0.071273015244506,0.928726984755494
"42045407000",2281,2525,244,0.0966336633663366,0.903366336633663
"42045406600",1336,2302,966,0.419635099913119,0.580364900086881
"42045409903",3731,4055,324,0.079901356350185,0.920098643649815
"42045405800",857,2410,1553,0.644398340248963,0.355601659751037
"42045404002",6218,7195,977,0.135788742182071,0.864211257817929
"42045404102",3960,5361,1401,0.261331841074426,0.738668158925574
"42045404004",5651,6563,912,0.138960841078775,0.861039158921225
"42045408001",5697,6092,395,0.0648391332895601,0.93516086671044
"42045406902",5594,6271,677,0.107957263594323,0.892042736405677
"42045409702",374,482,108,0.224066390041494,0.775933609958506
"42045407806",1534,1770,236,0.133333333333333,0.866666666666667
"42045409902",3718,4203,485,0.115393766357364,0.884606233642636
"421015400",937,1226,289,0.235725938009788,0.764274061990212
"421015500",4181,5777,1596,0.276267959148347,0.723732040851653
"42045403902",3364,3711,347,0.0935057935866343,0.906494206413366
"42045402300",2712,3434,722,0.210250436808387,0.789749563191613
"42045403002",2388,2978,590,0.198119543317663,0.801880456682337
"42045402500",2081,3398,1317,0.387580929958799,0.612419070041201
"42045403103",1910,2687,777,0.289170078154075,0.710829921845925
"42045403101",2852,3545,693,0.195486600846262,0.804513399153738
"42045402800",4041,5409,1368,0.252911813643927,0.747088186356073
"42045410400",5988,6335,347,0.0547750591949487,0.945224940805051
"42045406803",6933,7770,837,0.107722007722008,0.892277992277992
"42045402200",1621,2016,395,0.19593253968254,0.80406746031746
"42045406801",3644,4413,769,0.174257874461817,0.825742125538183
"42045403502",2172,2895,723,0.249740932642487,0.750259067357513
"42045403701",1362,1785,423,0.236974789915966,0.763025210084034
"42045403702",1987,2550,563,0.22078431372549,0.77921568627451
"42045403104",1491,2404,913,0.379783693843594,0.620216306156406
"42045403300",5025,6752,1727,0.255776066350711,0.744223933649289
"42045406100",1862,2259,397,0.175741478530323,0.824258521469677
"42045403601",3328,4023,695,0.172756649266716,0.827243350733284
"42045406402",777,1646,869,0.527946537059538,0.472053462940462
"42045407300",900,944,44,0.0466101694915254,0.953389830508475
"42045403800",5225,6424,1199,0.186643835616438,0.813356164383562
"42045403602",1530,1950,420,0.215384615384615,0.784615384615385
"42045402100",5221,5939,718,0.120895773699276,0.879104226300724
"42045403501",3384,4546,1162,0.255609326880774,0.744390673119226
"42045408900",2923,3054,131,0.0428945645055665,0.957105435494433
"42045407403",5815,6639,824,0.124115077571923,0.875884922428076
"42045408800",4472,5008,536,0.10702875399361,0.89297124600639
"42045408300",3129,3809,680,0.17852454712523,0.82147545287477
"42045409200",3548,4136,588,0.142166344294004,0.857833655705996
"42045409803",6024,7067,1043,0.14758737795387,0.85241262204613
"42045407802",5844,6446,602,0.0933912503878374,0.906608749612163
"42045408700",4464,5017,553,0.110225234203707,0.889774765796293
"42045401104",3749,4346,597,0.137367694431661,0.862632305568339
"42045400600",3978,5030,1052,0.209145129224652,0.790854870775348
"42045401600",1420,1795,375,0.20891364902507,0.79108635097493
"42045401301",1710,2372,662,0.279089376053963,0.720910623946037
"42017101610",4371,4881,510,0.104486785494776,0.895513214505224
"42017101504",2514,2977,463,0.155525697010413,0.844474302989587
"42017103001",3778,4680,902,0.192735042735043,0.807264957264957
"42017103200",925,1161,236,0.203273040482343,0.796726959517657
"42017103300",1855,2184,329,0.150641025641026,0.849358974358974
"42017105809",4017,4463,446,0.0999327806408246,0.900067219359175
"42017100403",1322,2143,821,0.383107792813812,0.616892207186188
"42017100206",3895,4447,552,0.124128626040027,0.875871373959973
"42017101404",2200,2362,162,0.0685859441151566,0.931414055884843
"42017105812",1435,1737,302,0.173862982153138,0.826137017846862
"42017100212",3947,4385,438,0.0998859749144812,0.900114025085519
"42017105506",3833,4105,272,0.0662606577344702,0.93373934226553
"42017102400",7731,8815,1084,0.122972206466251,0.877027793533749
"42017102300",4402,5153,751,0.145740345429847,0.854259654570153
"42091207600",3224,3680,456,0.123913043478261,0.876086956521739
"42017100304",1510,2439,929,0.380893808938089,0.619106191061911
"42017103800",1131,1399,268,0.1915654038599,0.8084345961401
"42017102900",904,1053,149,0.141500474833808,0.858499525166192
"42017105003",4655,4935,280,0.0567375886524823,0.943262411347518
"42017102200",893,997,104,0.104312938816449,0.895687061183551
"42017101000",755,893,138,0.154535274356103,0.845464725643897
"42017101700",434,469,35,0.0746268656716418,0.925373134328358
"42017101300",1210,1317,107,0.0812452543659833,0.918754745634017
"42017105011",3518,3813,295,0.0773669027012851,0.922633097298715
"42017100811",3494,4422,928,0.209859791949344,0.790140208050656
"42017105806",73,107,34,0.317757009345794,0.682242990654206
"42017104100",1713,2078,365,0.175649663137632,0.824350336862368
"42017105400",6577,7168,591,0.0824497767857143,0.917550223214286
"4210136500",7722,9273,1551,0.167259786476868,0.832740213523132
"42017103500",1143,1322,179,0.135400907715582,0.864599092284418
"42017101405",5629,6469,840,0.129850054104189,0.870149945895811
"42017100102",2297,2760,463,0.167753623188406,0.832246376811594
"42017100207",2421,3842,1421,0.36985944820406,0.63014055179594
"42017103400",4534,4944,410,0.0829288025889968,0.917071197411003
"42017100208",4280,6432,2152,0.334577114427861,0.665422885572139
"42017100210",6416,7418,1002,0.13507684011863,0.86492315988137
"42017100402",5698,6519,821,0.125939561282405,0.874060438717595
"42017105704",4999,6670,1671,0.250524737631184,0.749475262368816
"42017101607",2553,2996,443,0.147863818424566,0.852136181575434
"42017101605",2500,4188,1688,0.40305635148042,0.59694364851958
"42017104000",4325,4777,452,0.0946200544274649,0.905379945572535
"42017100500",1954,2610,656,0.251340996168582,0.748659003831418
"42017100303",3334,4990,1656,0.33186372745491,0.66813627254509
"42017100809",4821,4916,95,0.0193246541903987,0.980675345809601
"42017100302",3854,5112,1258,0.246087636932707,0.753912363067293
"42017100201",3463,4309,846,0.196333255975864,0.803666744024136
"42017104800",2089,2360,271,0.114830508474576,0.885169491525424
"42017100104",3021,4426,1405,0.317442385901491,0.682557614098509
"42017102600",1707,2062,355,0.172162948593598,0.827837051406402
"42017105204",10247,10726,479,0.0446578407607682,0.955342159239232
"42017100211",5579,6329,750,0.118502133038395,0.881497866961605
"42017105900",1514,2023,509,0.251606524962926,0.748393475037074
"42017102500",3827,4572,745,0.162948381452318,0.837051618547682
"42017100307",4302,4993,691,0.138393751251752,0.861606248748248
"42017100401",5360,6548,1188,0.18142944410507,0.81857055589493
"42017100306",2475,3614,1139,0.315163254012175,0.684836745987825
"42017105009",3246,3553,307,0.0864058542077118,0.913594145792288
"42017104603",4608,5047,439,0.0869823657618387,0.913017634238161
"42017103700",2964,3501,537,0.153384747215081,0.846615252784919
"42017100803",4423,4865,442,0.0908530318602261,0.909146968139774
"42017105702",2463,3296,833,0.252730582524272,0.747269417475728
"42017100404",5294,6305,1011,0.160348929421094,0.839651070578906
"42017100700",2240,3337,1097,0.328738387773449,0.671261612226551
"42017103900",3668,4173,505,0.121016055595495,0.878983944404505
"42017100407",1111,1339,228,0.170276325616131,0.829723674383869
"42017104502",3830,4180,350,0.0837320574162679,0.916267942583732
"42017102003",3633,3782,149,0.0393971443680592,0.960602855631941
"42017100600",2717,3945,1228,0.31128010139417,0.68871989860583
"42017105811",4862,6113,1251,0.204645836741371,0.795354163258629
"42017105100",2572,2834,262,0.0924488355681016,0.907551164431898
"42017101804",7759,8501,742,0.087283848958946,0.912716151041054
"42017105501",7604,8153,549,0.0673371764994481,0.932662823500552
"42017105505",3738,3932,194,0.0493387589013225,0.950661241098678
"42017105807",2593,3496,903,0.258295194508009,0.741704805491991
"42017104702",2170,2483,313,0.126057188884414,0.873942811115586
"42017104901",6023,6291,268,0.0426005404546177,0.957399459545382
"42017101401",3509,3976,467,0.117454728370221,0.882545271629779
"42017100103",1916,2527,611,0.241788682231896,0.758211317768104
"42017102002",2671,2834,163,0.0575158786167961,0.942484121383204
"42017105507",7090,7338,248,0.0337966748432815,0.966203325156718
"42017105805",4521,5791,1270,0.219305819374892,0.780694180625108
"42017104701",2578,3089,511,0.165425704111363,0.834574295888637
"42017101803",4509,4874,365,0.074887156339762,0.925112843660238
"42017104703",2076,2290,214,0.0934497816593887,0.906550218340611
"42017100209",6835,7950,1115,0.140251572327044,0.859748427672956
"42017100408",5689,7028,1339,0.190523619806488,0.809476380193512
"42017105801",5976,6801,825,0.121305690339656,0.878694309660344
"42017105808",3147,3632,485,0.133535242290749,0.866464757709251
"42017105008",2632,2954,322,0.109004739336493,0.890995260663507
"42091209201",1222,1556,334,0.214652956298201,0.7853470437018
"42017101403",5683,6308,625,0.0990805326569436,0.900919467343056
"42017100406",3775,4091,316,0.0772427279393791,0.922757272060621
"42017103002",4256,5215,959,0.183892617449664,0.816107382550336
"42017104604",5475,6152,677,0.110045513654096,0.889954486345904
"42017104601",4377,4752,375,0.0789141414141414,0.921085858585859
"42017102103",3760,3967,207,0.0521804890345349,0.947819510965465
"42017101200",813,927,114,0.122977346278317,0.877022653721683
"42017102802",5028,5591,563,0.100697549633339,0.899302450366661
"42017100900",6939,7799,860,0.110270547506091,0.889729452493909
"42017100805",5617,6281,664,0.105715650374144,0.894284349625856
"42017104300",7043,7674,631,0.082225697159239,0.917774302840761
"42017101611",5849,6558,709,0.108112229338213,0.891887770661787
"42017105810",2307,2629,322,0.122480030429821,0.877519969570179
"42017104200",10450,11380,930,0.0817223198594025,0.918277680140598
"42017103600",725,851,126,0.148061104582844,0.851938895417156
"42017102700",3446,4095,649,0.158485958485958,0.841514041514042
"42017101603",2615,3066,451,0.147097195042401,0.8529028049576
"42017100807",2415,2602,187,0.0718677940046118,0.928132205995388
"42017104501",10839,12103,1264,0.104436916466992,0.895563083533008
"42017105600",2193,2491,298,0.119630670413489,0.880369329586511
"42017105503",8430,9012,582,0.0645805592543276,0.935419440745672
"42017100804",3381,3641,260,0.0714089535841802,0.92859104641582
"42017102004",3684,4082,398,0.0975012248897599,0.90249877511024
"42017105007",7991,8377,386,0.0460785484063507,0.953921451593649
"42017104400",1890,2248,358,0.159252669039146,0.840747330960854
"42017101608",3887,4651,764,0.164265749301226,0.835734250698774
"42017105004",5075,5552,477,0.0859149855907781,0.914085014409222
"42017103103",3322,4181,859,0.205453240851471,0.794546759148529
"42017105010",3697,3933,236,0.0600050851767099,0.93999491482329
"42017101609",4327,4753,426,0.0896276036187671,0.910372396381233
"42017104902",5319,5675,356,0.0627312775330396,0.93726872246696
"42017101900",3520,3900,380,0.0974358974358974,0.902564102564103
"42017105300",1994,2178,184,0.0844811753902663,0.915518824609734
"42017105202",4837,5291,454,0.0858060858060858,0.914193914193914
"42017101100",1596,2177,581,0.266881028938907,0.733118971061093
"42017105006",5527,5921,394,0.0665428137138997,0.9334571862861
"42017100810",2762,3463,701,0.202425642506497,0.797574357493503
"42017101802",3789,4128,339,0.0821220930232558,0.917877906976744
"42017102104",3774,4876,1102,0.226004922067268,0.773995077932732
"42017100808",4816,5087,271,0.0532730489482996,0.9467269510517
"42017102801",2765,3085,320,0.103727714748784,0.896272285251216
"42017105203",2036,2097,61,0.0290891750119218,0.970910824988078
"42017103101",1853,2422,569,0.234929810074319,0.765070189925681
"42017101505",3049,3406,357,0.104815032295948,0.895184967704052
"42017101503",3535,3959,424,0.107097751957565,0.892902248042435
"42017102102",2661,3117,456,0.146294513955727,0.853705486044273
"42017103102",1625,2134,509,0.238519212746017,0.761480787253983
"42017101506",4833,5378,545,0.101338787653403,0.898661212346597
"42017100105",2646,3306,660,0.199637023593466,0.800362976406534
"42029304201",5796,6400,604,0.094375,0.905625
"42029303402",1341,1801,460,0.25541365907829,0.74458634092171
"42029303700",1006,1150,144,0.125217391304348,0.874782608695652
"42029304800",843,957,114,0.119122257053292,0.880877742946709
"42029306700",3548,3762,214,0.0568846358320043,0.943115364167996
"42029300108",5323,6058,735,0.121327170683394,0.878672829316606
"42029302703",3564,3694,130,0.0351922035733622,0.964807796426638
"42029302704",4312,4510,198,0.0439024390243902,0.95609756097561
"42029306300",2134,2628,494,0.187975646879756,0.812024353120244
"42029302204",5211,5835,624,0.10694087403599,0.89305912596401
"42029306400",654,1095,441,0.402739726027397,0.597260273972603
"42029307600",833,1210,377,0.311570247933884,0.688429752066116
"42029301201",0,0,0,NA,NA
"42029304202",4156,4912,756,0.153908794788274,0.846091205211726
"42029300500",5870,6716,846,0.125967837998809,0.874032162001191
"42029305300",4069,4981,912,0.183095763902831,0.816904236097169
"42029302000",3410,3670,260,0.0708446866485014,0.929155313351499
"42029310200",107,122,15,0.122950819672131,0.877049180327869
"42029305600",1391,2713,1322,0.487283450055289,0.512716549944711
"42029305500",1554,3452,1898,0.549826187717265,0.450173812282735
"42029305700",1744,2313,569,0.246000864677907,0.753999135322093
"42029304101",3246,3951,705,0.178435839028094,0.821564160971906
"42029304102",2894,3401,507,0.149073801822993,0.850926198177007
"42029303900",8308,8758,450,0.0513815939712263,0.948618406028774
"42029306000",4437,5048,611,0.121038034865293,0.878961965134707
"42029304300",5259,5822,563,0.0967021642047406,0.903297835795259
"42029302805",5850,6524,674,0.103310852237891,0.896689147762109
"42029303500",5973,6291,318,0.050548402479733,0.949451597520267
"42029302803",2042,2239,197,0.0879857079053149,0.912014292094685
"42029304000",2544,2849,305,0.107055107055107,0.892944892944893
"42029302804",3440,3711,271,0.0730261385071409,0.926973861492859
"42029301300",3749,4343,594,0.136771816716555,0.863228183283445
"42029308100",4446,5481,1035,0.188834154351396,0.811165845648604
"42029300202",5033,5196,163,0.0313702848344881,0.968629715165512
"42029301700",1406,1644,238,0.144768856447689,0.855231143552311
"42029302101",4416,5096,680,0.133437990580848,0.866562009419152
"42029301202",4497,5187,690,0.133024869866975,0.866975130133025
"42029302102",3058,3400,342,0.100588235294118,0.899411764705882
"42029306800",1315,1519,204,0.13429888084266,0.86570111915734
"42029301000",6064,6551,487,0.0743397954510762,0.925660204548924
"42029305100",5767,7046,1279,0.181521430598921,0.818478569401079
"42029307200",947,1122,175,0.155971479500891,0.844028520499109
"42029300400",2661,3049,388,0.127254837651689,0.872745162348311
"42029304900",4759,5956,1197,0.200973807924782,0.799026192075218
"42029303300",5689,6409,720,0.112342019035731,0.887657980964269
"42029302802",4163,4344,181,0.0416666666666667,0.958333333333333
"42029310500",461,483,22,0.0455486542443064,0.954451345755694
"42029305000",1055,1276,221,0.173197492163009,0.826802507836991
"42029306600",2644,2793,149,0.0533476548514143,0.946652345148586
"42029307100",1253,1613,360,0.223186608803472,0.776813391196528
"42029306200",4673,5256,583,0.110920852359209,0.889079147640791
"42029307900",2151,3033,882,0.29080118694362,0.70919881305638
"42029303401",2519,3379,860,0.254513169576798,0.745486830423202
"42029307000",2330,2796,466,0.166666666666667,0.833333333333333
"42029306500",7634,9074,1440,0.158695173021821,0.841304826978179
"42029305900",318,572,254,0.444055944055944,0.555944055944056
"42029306900",4274,4538,264,0.0581754076685765,0.941824592331424
"42029308000",2583,4155,1572,0.378339350180505,0.621660649819495
"42029301402",4234,4657,423,0.0908310070861069,0.909168992913893
"42029305200",6244,7012,768,0.109526525955505,0.890473474044495
"42029301401",2134,2705,571,0.211090573012939,0.788909426987061
"42029307400",2655,3373,718,0.212866884079455,0.787133115920545
"42029300800",3533,4192,659,0.157204198473282,0.842795801526718
"42029303200",2775,2850,75,0.0263157894736842,0.973684210526316
"42029300600",2940,3483,543,0.155900086132644,0.844099913867356
"42029301500",1652,1856,204,0.109913793103448,0.890086206896552
"42029300700",3369,4565,1196,0.261993428258488,0.738006571741512
"42029300900",2166,2402,236,0.0982514571190675,0.901748542880933
"42029305800",604,993,389,0.391742195367573,0.608257804632427
"42029300201",4426,4900,474,0.096734693877551,0.903265306122449
"42029307300",2110,2571,461,0.179307662388176,0.820692337611824
"42029303600",2285,2384,99,0.0415268456375839,0.958473154362416
"42029310900",25,76,51,0.671052631578947,0.328947368421053
"42029302203",4202,4461,259,0.0580587312261825,0.941941268773818
"42029300107",4086,4299,213,0.049546406140963,0.950453593859037
"42029300301",3025,3367,342,0.101574101574102,0.898425898425898
"42029301100",2534,3245,711,0.219106317411402,0.780893682588598
"42029300104",4589,5018,429,0.0854922279792746,0.914507772020725
"42029300103",2047,2494,447,0.179230152365678,0.820769847634322
"42029300109",3315,3564,249,0.0698653198653199,0.93013468013468
"42029300106",4318,4618,300,0.064963187527068,0.935036812472932
"42029307800",1797,2094,297,0.141833810888252,0.858166189111748
"42029304500",6292,6839,547,0.0799824535750841,0.920017546424916
"42029304403",3594,3893,299,0.0768045209350116,0.923195479064988
"42029301600",2183,2550,367,0.143921568627451,0.856078431372549
"42029303802",6384,6840,456,0.0666666666666667,0.933333333333333
"42029303801",2993,3373,380,0.112659353691076,0.887340646308924
"42029304402",7437,7786,349,0.0448240431543797,0.95517595684562
"42029304404",4569,4869,300,0.0616142945163278,0.938385705483672
"42029302300",1729,2320,591,0.254741379310345,0.745258620689655
"42029302400",2800,3933,1133,0.288075260615306,0.711924739384694
"42029302500",2675,3876,1201,0.309855521155831,0.690144478844169
"42029302600",1697,4489,2792,0.621964802851415,0.378035197148585
"42029310400",0,0,0,NA,NA
"42029302701",6721,7383,662,0.0896654476500068,0.910334552349993
"42029307700",1835,2477,642,0.259184497375858,0.740815502624142
"42029302702",3985,4683,698,0.14904975443092,0.85095024556908
"42029306100",730,856,126,0.147196261682243,0.852803738317757
"42029304700",1671,2024,353,0.174407114624506,0.825592885375494
"42029308200",2076,2695,619,0.229684601113173,0.770315398886827
"42029301900",3464,3551,87,0.0245001408054069,0.975499859194593
"42029307500",1959,2436,477,0.195812807881773,0.804187192118227
"42029302901",4215,4452,237,0.0532345013477089,0.946765498652291
"42029304600",3006,3148,142,0.0451080050825921,0.954891994917408
"42029305400",1235,2367,1132,0.478242501056189,0.521757498943811
"42029302902",5473,5813,340,0.0584895922931361,0.941510407706864
"42029302202",5602,6056,454,0.0749669749009247,0.925033025099075
"42029301800",2764,3131,367,0.117214947301182,0.882785052698818
"42029300302",3235,3542,307,0.0866741953698475,0.913325804630152
"42029300303",2551,2857,306,0.107105355267763,0.892894644732237
"4210115600",536,1989,1453,0.730517848164907,0.269482151835093
"4210115700",994,2759,1765,0.639724537876042,0.360275462123958
"4210115800",3486,5773,2287,0.396154512385242,0.603845487614758
"4210115900",1036,1779,743,0.417650365373806,0.582349634626194
"4210116000",4019,7385,3366,0.455788761002031,0.544211238997969
"4210116100",1688,5395,3707,0.687117701575533,0.312882298424467
"4210116200",612,2431,1819,0.748251748251748,0.251748251748252
"4210116300",943,3693,2750,0.74465204440834,0.25534795559166
"4210116400",1048,5078,4030,0.793619535250098,0.206380464749902
"4210116500",916,2713,1797,0.662366384076668,0.337633615923332
"4210116600",537,1471,934,0.63494221617947,0.36505778382053
"4210116700",2072,6886,4814,0.699099622422306,0.300900377577694
"4210116800",1379,4542,3163,0.696389255834434,0.303610744165566
"421013901",3497,6178,2681,0.433959210100356,0.566040789899644
"4210133100",6261,8884,2623,0.295249887438091,0.704750112561909
"4210133200",2216,2542,326,0.128245476003147,0.871754523996853
"4210133300",2901,3608,707,0.195953436807095,0.804046563192905
"4210133400",3053,4426,1373,0.310212381382738,0.689787618617262
"4210133500",2503,3447,944,0.273861328691616,0.726138671308384
"4210133600",4421,6355,1934,0.304327301337529,0.695672698662471
"4210133700",6665,9319,2654,0.284794505848267,0.715205494151733
"4210133800",4264,5974,1710,0.286240374958152,0.713759625041848
"4210133900",2252,2744,492,0.17930029154519,0.82069970845481
"4210134000",1801,2429,628,0.258542610127625,0.741457389872376
"4210134100",4495,5603,1108,0.197751204711762,0.802248795288238
"4210134200",2497,3054,557,0.182383759004584,0.817616240995416
"42091202500",3822,4333,511,0.117932148626817,0.882067851373183
"42091203602",2748,3645,897,0.246090534979424,0.753909465020576
"42091206300",3409,3683,274,0.0743958729296769,0.925604127070323
"42091204600",4271,4726,455,0.0962759204401185,0.903724079559882
"42091204101",3827,4715,888,0.188335100742312,0.811664899257688
"42091205700",3326,4370,1044,0.238901601830664,0.761098398169336
"42091203801",2713,3403,690,0.202762268586541,0.797237731413459
"42091203302",5707,6247,540,0.0864414919161197,0.91355850808388
"42091205809",2559,2781,222,0.0798274002157497,0.92017259978425
"42091201901",4280,4534,254,0.0560211733568593,0.943978826643141
"42091202100",3896,4471,575,0.128606575710132,0.871393424289868
"42091202402",4322,5087,765,0.150383330057008,0.849616669942992
"42091204701",2090,2239,149,0.0665475658776239,0.933452434122376
"42091207300",1989,2539,550,0.216620716817645,0.783379283182355
"42101100",2002,2409,407,0.168949771689498,0.831050228310502
"42101200",334,1223,889,0.726901062959935,0.273098937040065
"4210116902",2553,6554,4001,0.610466890448581,0.389533109551419
"4210116901",1158,3799,2641,0.695182942879705,0.304817057120295
"4210117000",1500,2858,1358,0.475157452764171,0.524842547235829
"4210117100",1888,4429,2541,0.573718672386543,0.426281327613457
"4210117200",3404,8502,5098,0.599623617972242,0.400376382027758
"4210117300",1247,3105,1858,0.598389694041868,0.401610305958132
"4210117400",760,2650,1890,0.713207547169811,0.286792452830189
"4210117500",1672,7408,5736,0.774298056155508,0.225701943844492
"4210117700",1950,9094,7144,0.785572905212228,0.214427094787772
"4210117800",1278,6316,5038,0.797656744775174,0.202343255224826
"4210117900",2906,6011,3105,0.516552986191981,0.483447013808019
"4210118000",5006,8005,2999,0.374640849469082,0.625359150530918
"42091201203",2404,2609,205,0.0785741663472595,0.921425833652741
"42091203106",1514,1697,183,0.107837360047142,0.892162639952858
"42091208204",2732,2985,253,0.0847571189279732,0.915242881072027
"42091206105",2767,2995,228,0.076126878130217,0.923873121869783
"42091206106",3952,4346,394,0.0906580763920847,0.909341923607915
"42091204004",2324,2749,425,0.154601673335758,0.845398326664242
"42091208801",759,1087,328,0.301747930082797,0.698252069917203
"42091207201",2049,2452,403,0.164355628058728,0.835644371941272
"42091200308",3435,3960,525,0.132575757575758,0.867424242424242
"42091203103",2735,2951,216,0.0731955269400203,0.92680447305998
"42091208000",2178,2597,419,0.161340007701194,0.838659992298806
"42101300",1507,1941,434,0.22359608449253,0.77640391550747
"42101400",2628,3944,1316,0.33367139959432,0.66632860040568
"42101500",147,522,375,0.718390804597701,0.281609195402299
"42101600",560,786,226,0.287531806615776,0.712468193384224
"42101700",1760,2550,790,0.309803921568627,0.690196078431373
"42101800",6514,8461,1947,0.230114643659142,0.769885356340858
"42101900",2321,4320,1999,0.462731481481481,0.537268518518519
"421011000",5198,5808,610,0.105027548209366,0.894972451790634
"421011100",4120,5896,1776,0.301221166892809,0.698778833107191
"421011200",6474,8042,1568,0.194976374036309,0.805023625963691
"421011300",2122,4384,2262,0.515967153284672,0.484032846715328
"421011400",1968,3501,1533,0.437874892887746,0.562125107112254
"421011500",1484,2167,683,0.315182279649285,0.684817720350715
"421011600",1557,1953,396,0.202764976958525,0.797235023041475
"4210118100",108,199,91,0.457286432160804,0.542713567839196
"4210118200",168,381,213,0.559055118110236,0.440944881889764
"4210118300",2802,4027,1225,0.304196672460889,0.695803327539111
"4210118400",1509,2239,730,0.326038410004466,0.673961589995534
"4210118500",84,117,33,0.282051282051282,0.717948717948718
"4210118600",3150,4851,1701,0.350649350649351,0.649350649350649
"4210118700",825,1584,759,0.479166666666667,0.520833333333333
"4210118800",2878,7226,4348,0.601716025463604,0.398283974536396
"42091200906",1629,1922,293,0.152445369406868,0.847554630593132
"42091201005",3554,3643,89,0.0244304144935493,0.975569585506451
"42091203601",1439,2737,1298,0.474241870661308,0.525758129338692
"42091207900",1883,2196,313,0.142531876138434,0.857468123861566
"42091206008",3958,4184,226,0.0540152963671128,0.945984703632887
"42091206701",5687,6456,769,0.119114002478315,0.880885997521685
"42091209202",1584,2233,649,0.29064039408867,0.70935960591133
"42091203500",4164,5825,1661,0.285150214592275,0.714849785407725
"42091207101",4440,4833,393,0.0813159528243327,0.918684047175667
"42091208500",4303,4748,445,0.0937236731255265,0.906276326874473
"42091210200",2523,2756,233,0.0845428156748912,0.915457184325109
"42091210400",3855,4593,738,0.160679294578707,0.839320705421293
"42091200502",4382,5522,1140,0.206446939514669,0.793553060485331
"42091208302",4610,4966,356,0.0716874748288361,0.928312525171164
"421011700",1916,2417,501,0.207281754240794,0.792718245759206
"421011800",1564,2456,892,0.363192182410423,0.636807817589577
"421011900",1005,2677,1672,0.62457975345536,0.37542024654464
"421012000",861,2245,1384,0.616481069042316,0.383518930957684
"421012100",1004,2374,1370,0.577085088458298,0.422914911541702
"421012200",978,2108,1130,0.536053130929791,0.463946869070209
"421012300",1441,2628,1187,0.451674277016743,0.548325722983257
"421012400",2536,4262,1726,0.404974190520882,0.595025809479118
"421012500",1526,3149,1623,0.515401714830105,0.484598285169895
"421012600",0,0,0,NA,NA
"421012700",3285,7595,4310,0.567478604344964,0.432521395655036
"421012800",3933,9242,5309,0.574442761307076,0.425557238692924
"421012900",2477,4050,1573,0.388395061728395,0.611604938271605
"421013000",2754,8143,5389,0.661795407098121,0.338204592901879
"421013100",1934,5150,3216,0.624466019417476,0.375533980582524
"4210118900",370,938,568,0.605543710021322,0.394456289978678
"4210119000",2719,6851,4132,0.60312363158663,0.39687636841337
"4210119100",4333,6626,2293,0.346060971928765,0.653939028071234
"4210119200",1875,7469,5594,0.748962377828357,0.251037622171643
"4210119300",139,146,7,0.0479452054794521,0.952054794520548
"4210119400",95,350,255,0.728571428571429,0.271428571428571
"4210119500",1538,8635,7097,0.821887666473654,0.178112333526346
"4210119600",563,2605,2042,0.783877159309021,0.216122840690979
"4210119700",2353,7119,4766,0.669476050007023,0.330523949992977
"4210119800",1808,6211,4403,0.708903558203188,0.291096441796812
"42091206009",424,452,28,0.0619469026548673,0.938053097345133
"42091205801",2255,2617,362,0.138326327856324,0.861673672143676
"42091206906",2954,3116,162,0.05198973042362,0.94801026957638
"42091206904",4578,5236,658,0.125668449197861,0.874331550802139
"42091201006",1726,1811,85,0.0469353948094975,0.953064605190503
"42091204300",2056,2380,324,0.136134453781513,0.863865546218487
"42091201100",2949,3327,378,0.113615870153291,0.886384129846709
"42091201004",4010,4256,246,0.0578007518796992,0.942199248120301
"42091200704",2858,3184,326,0.102386934673367,0.897613065326633
"42091203403",2609,2900,291,0.100344827586207,0.899655172413793
"42091200907",2318,2559,241,0.0941774130519734,0.905822586948027
